swing_width,type,pivot_date,pivot_session,z_score,vol_bucket,confluence_count,confluence_bucket,retest_date,retest_session,break_win1_mean,break_win1_mean_bucket,break_win1_max,break_win1_max_bucket,break_win2_mean,break_win2_mean_bucket,break_win2_max,break_win2_max_bucket,break_win3_mean,break_win3_mean_bucket,break_win3_max,break_win3_max_bucket,break_win4_mean,break_win4_mean_bucket,break_win4_max,break_win4_max_bucket,break_win6_mean,break_win6_mean_bucket,break_win6_max,break_win6_max_bucket,rxn_3,rxn_6,rxn_12,rxn_24
5,HIGH,2025-11-17,RTH,-1.3571,NORMAL_LOW,3,2+,2025-11-28,RTH,-0.6912,NORMAL_LOW,-0.6912,NORMAL_LOW,-0.8035,NORMAL_LOW,-0.6912,NORMAL_LOW,-0.8719,NORMAL_LOW,-0.6912,NORMAL_LOW,-0.9172,NORMAL_LOW,-0.6912,NORMAL_LOW,-0.9899,NORMAL_LOW,-0.6912,NORMAL_LOW,-7.2500,-1.5000,-7.0000,-37.7500
5,HIGH,2024-08-27,RTH,-1.3565,NORMAL_LOW,0,0,2024-08-27,GLOBEX,-0.8875,NORMAL_LOW,-0.8875,NORMAL_LOW,-1.0783,NORMAL_LOW,-0.8875,NORMAL_LOW,-1.0180,NORMAL_LOW,-0.8875,NORMAL_LOW,-0.7765,NORMAL_LOW,-0.0519,NORMAL_LOW,-0.6291,NORMAL_LOW,0.1785,NORMAL_LOW,3.5000,-1.7500,-1.0000,-0.2500
5,HIGH,2023-12-07,GLOBEX,-1.3559,NORMAL_LOW,0,0,2023-12-08,GLOBEX,-2.0262,NORMAL_LOW,-2.0262,NORMAL_LOW,-1.7739,NORMAL_LOW,-1.5216,NORMAL_LOW,-1.6418,NORMAL_LOW,-1.3777,NORMAL_LOW,-1.4829,NORMAL_LOW,-1.0059,NORMAL_LOW,-1.3459,NORMAL_LOW,-0.9261,NORMAL_LOW,-11.7500,-14.5000,-20.5000,-36.0000
5,LOW,2026-08-11,GLOBEX,-1.3557,NORMAL_LOW,2,2+,2026-08-11,RTH,-1.3444,NORMAL_LOW,-1.3444,NORMAL_LOW,-1.2982,NORMAL_LOW,-1.2521,NORMAL_LOW,-1.3986,NORMAL_LOW,-1.2521,NORMAL_LOW,0.6380,HIGH,6.7478,HIGH,0.5903,HIGH,6.7478,HIGH,-76.7500,19.2500,35.2500,-63.2500
5,LOW,2025-12-30,GLOBEX,-1.3549,NORMAL_LOW,1,1,2025-12-30,GLOBEX,-0.5884,NORMAL_LOW,-0.5884,NORMAL_LOW,-0.9923,NORMAL_LOW,-0.5884,NORMAL_LOW,-0.9007,NORMAL_LOW,-0.5884,NORMAL_LOW,-0.8567,NORMAL_LOW,-0.5884,NORMAL_LOW,-0.1679,NORMAL_LOW,3.3159,HIGH,0.2500,0.0000,1.2500,-24.2500
5,LOW,2025-11-06,RTH,-1.3547,NORMAL_LOW,0,0,2025-11-06,RTH,-1.3452,NORMAL_LOW,-1.3452,NORMAL_LOW,-1.4143,NORMAL_LOW,-1.3452,NORMAL_LOW,-1.4518,NORMAL_LOW,-1.3452,NORMAL_LOW,-1.3167,NORMAL_LOW,-0.9116,NORMAL_LOW,-1.3553,NORMAL_LOW,-0.9116,NORMAL_LOW,25.0000,127.0000,129.2500,8.7500
5,HIGH,2026-09-02,RTH,-1.3536,NORMAL_LOW,2,2+,2026-09-02,RTH,-0.9546,NORMAL_LOW,-0.9546,NORMAL_LOW,-1.3420,NORMAL_LOW,-0.9546,NORMAL_LOW,-0.7358,NORMAL_LOW,0.4765,NORMAL_LOW,-0.5560,NORMAL_LOW,0.4765,NORMAL_LOW,-0.6477,NORMAL_LOW,0.4765,NORMAL_LOW,0.0000,11.7500,22.0000,-16.2500
5,LOW,2024-12-10,GLOBEX,-1.3534,NORMAL_LOW,0,0,2024-12-11,GLOBEX,0.3033,HIGH,0.3033,HIGH,0.5847,HIGH,0.8661,HIGH,0.5311,HIGH,0.8661,NORMAL_LOW,0.2013,NORMAL_LOW,0.8661,NORMAL_LOW,-0.1011,NORMAL_LOW,0.8661,NORMAL_LOW,-11.5000,-24.2500,-5.2500,9.2500
5,LOW,2026-08-07,GLOBEX,-1.3532,NORMAL_LOW,0,0,2026-08-07,RTH,-0.6816,NORMAL_LOW,-0.6816,NORMAL_LOW,-0.5850,NORMAL_LOW,-0.4884,NORMAL_LOW,-0.2109,NORMAL_LOW,0.5374,NORMAL_LOW,0.1852,NORMAL_LOW,1.3735,HIGH,-0.3955,NORMAL_LOW,1.3735,NORMAL_LOW,176.2500,91.0000,174.7500,215.7500
5,LOW,2025-09-10,GLOBEX,-1.3526,NORMAL_LOW,1,1,2025-09-10,GLOBEX,-1.1036,NORMAL_LOW,-1.1036,NORMAL_LOW,-1.1138,NORMAL_LOW,-1.1036,NORMAL_LOW,-1.2066,NORMAL_LOW,-1.1036,NORMAL_LOW,-1.2371,NORMAL_LOW,-1.1036,NORMAL_LOW,-1.1651,NORMAL_LOW,-0.9709,NORMAL_LOW,6.5000,9.5000,17.7500,37.2500
5,LOW,2025-08-29,RTH,-1.3523,NORMAL_LOW,2,2+,2025-08-29,RTH,-2.0340,NORMAL_LOW,-2.0340,NORMAL_LOW,-2.1148,NORMAL_LOW,-2.0340,NORMAL_LOW,-1.9837,NORMAL_LOW,-1.7215,NORMAL_LOW,-2.0718,NORMAL_LOW,-1.7215,NORMAL_LOW,-2.0350,NORMAL_LOW,-1.5432,NORMAL_LOW,-19.0000,-9.7500,13.5000,26.0000
5,HIGH,2026-07-22,RTH,-1.3517,NORMAL_LOW,0,0,2026-08-04,RTH,-1.0835,NORMAL_LOW,-1.0835,NORMAL_LOW,-1.2404,NORMAL_LOW,-1.0835,NORMAL_LOW,-1.1873,NORMAL_LOW,-1.0811,NORMAL_LOW,-1.2321,NORMAL_LOW,-1.0811,NORMAL_LOW,-1.3893,NORMAL_LOW,-1.0811,NORMAL_LOW,-77.2500,-104.0000,-161.0000,-246.5000
5,LOW,2025-09-16,GLOBEX,-1.3507,NORMAL_LOW,2,2+,2025-09-17,GLOBEX,-1.4652,NORMAL_LOW,-1.4652,NORMAL_LOW,-1.4166,NORMAL_LOW,-1.3679,NORMAL_LOW,-1.4184,NORMAL_LOW,-1.3679,NORMAL_LOW,-1.4225,NORMAL_LOW,-1.3679,NORMAL_LOW,-1.3687,NORMAL_LOW,-1.2454,NORMAL_LOW,-12.0000,-48.5000,-16.5000,-24.7500
5,HIGH,2025-09-05,GLOBEX,-1.3504,NORMAL_LOW,2,2+,2025-09-07,GLOBEX,-1.1568,NORMAL_LOW,-1.1568,NORMAL_LOW,-1.2720,NORMAL_LOW,-1.1568,NORMAL_LOW,-1.4183,NORMAL_LOW,-1.1568,NORMAL_LOW,-1.3495,NORMAL_LOW,-1.1432,NORMAL_LOW,-1.3111,NORMAL_LOW,-0.9956,NORMAL_LOW,-11.7500,-12.7500,-41.5000,-38.0000
5,HIGH,2025-05-23,RTH,-1.3496,NORMAL_LOW,1,1,2025-05-25,GLOBEX,-1.6984,NORMAL_LOW,-1.6984,NORMAL_LOW,-1.7454,NORMAL_LOW,-1.6984,NORMAL_LOW,-1.4221,NORMAL_LOW,-0.7755,NORMAL_LOW,-1.2929,NORMAL_LOW,-0.7755,NORMAL_LOW,-1.1588,NORMAL_LOW,-0.7755,NORMAL_LOW,-115.2500,-56.7500,-92.5000,-118.5000
5,HIGH,2025-11-10,GLOBEX,-1.3483,NORMAL_LOW,3,2+,2025-11-10,GLOBEX,-0.8091,NORMAL_LOW,-0.8091,NORMAL_LOW,-0.7093,NORMAL_LOW,-0.6095,NORMAL_LOW,-0.7082,NORMAL_LOW,-0.6095,NORMAL_LOW,-0.8320,NORMAL_LOW,-0.6095,NORMAL_LOW,-0.8668,NORMAL_LOW,-0.6095,NORMAL_LOW,18.7500,-6.5000,6.7500,-104.7500
5,HIGH,2025-07-21,RTH,-1.3479,NORMAL_LOW,0,0,2025-07-23,GLOBEX,-1.1857,NORMAL_LOW,-1.1857,NORMAL_LOW,-1.6383,NORMAL_LOW,-1.1857,NORMAL_LOW,-0.9161,NORMAL_LOW,0.5282,NORMAL_LOW,-0.9330,NORMAL_LOW,0.5282,NORMAL_LOW,-1.1008,NORMAL_LOW,0.5282,NORMAL_LOW,28.2500,-2.5000,2.5000,2.5000
5,HIGH,2026-08-23,GLOBEX,-1.3474,NORMAL_LOW,0,0,2026-08-25,GLOBEX,0.7337,HIGH,0.7337,HIGH,0.2278,HIGH,0.7337,HIGH,1.0306,HIGH,2.6363,HIGH,1.7414,HIGH,3.8736,HIGH,2.1323,HIGH,3.8736,HIGH,2.7500,22.5000,34.0000,19.5000
5,HIGH,2026-07-22,RTH,-1.3471,NORMAL_LOW,0,0,2026-07-22,GLOBEX,-1.1915,NORMAL_LOW,-1.1915,NORMAL_LOW,-1.1775,NORMAL_LOW,-1.1635,NORMAL_LOW,-0.9729,NORMAL_LOW,-0.5639,NORMAL_LOW,-0.9317,NORMAL_LOW,-0.5639,NORMAL_LOW,-1.1600,NORMAL_LOW,-0.5639,NORMAL_LOW,31.5000,64.0000,163.5000,184.5000
5,LOW,2026-08-27,RTH,-1.3470,NORMAL_LOW,0,0,2026-08-27,RTH,-0.3322,NORMAL_LOW,-0.3322,NORMAL_LOW,-0.5243,NORMAL_LOW,-0.3322,NORMAL_LOW,-0.4946,NORMAL_LOW,-0.3322,NORMAL_LOW,-0.3856,NORMAL_LOW,-0.0587,NORMAL_LOW,-0.5919,NORMAL_LOW,-0.0587,NORMAL_LOW,3.5000,-25.2500,14.2500,100.2500
5,HIGH,2024-06-20,GLOBEX,-1.3465,NORMAL_LOW,0,0,2024-06-20,GLOBEX,-1.8933,NORMAL_LOW,-1.8933,NORMAL_LOW,-2.1952,NORMAL_LOW,-1.8933,NORMAL_LOW,-1.8504,NORMAL_LOW,-1.1609,NORMAL_LOW,-1.5651,NORMAL_LOW,-0.7094,NORMAL_LOW,-1.6508,NORMAL_LOW,-0.7094,NORMAL_LOW,9.2500,8.2500,13.0000,-2.0000
5,HIGH,2026-02-25,RTH,-1.3463,NORMAL_LOW,1,1,2026-02-25,GLOBEX,-2.3283,NORMAL_LOW,-2.3283,NORMAL_LOW,-2.4074,NORMAL_LOW,-2.3283,NORMAL_LOW,-2.1209,NORMAL_LOW,-1.5479,NORMAL_LOW,-2.2635,NORMAL_LOW,-1.5479,NORMAL_LOW,-2.3928,NORMAL_LOW,-1.5479,NORMAL_LOW,-8.7500,14.0000,13.0000,-5.5000
5,LOW,2025-10-29,GLOBEX,-1.3460,NORMAL_LOW,1,1,2025-10-30,GLOBEX,-0.7744,NORMAL_LOW,-0.7744,NORMAL_LOW,-0.9082,NORMAL_LOW,-0.7744,NORMAL_LOW,-0.8370,NORMAL_LOW,-0.6945,NORMAL_LOW,-0.7845,NORMAL_LOW,-0.6272,NORMAL_LOW,-0.7643,NORMAL_LOW,-0.6272,NORMAL_LOW,-23.5000,39.5000,91.0000,89.7500
5,LOW,2024-06-12,GLOBEX,-1.3452,NORMAL_LOW,1,1,2024-06-12,GLOBEX,-0.7428,NORMAL_LOW,-0.7428,NORMAL_LOW,-0.7861,NORMAL_LOW,-0.7428,NORMAL_LOW,0.7164,HIGH,3.7214,HIGH,0.8775,HIGH,3.7214,HIGH,0.5962,HIGH,3.7214,HIGH,4.5000,9.5000,4.7500,0.5000
5,HIGH,2025-11-06,RTH,-1.3452,NORMAL_LOW,0,0,2025-11-06,GLOBEX,-0.7770,NORMAL_LOW,-0.7770,NORMAL_LOW,-1.0594,NORMAL_LOW,-0.7770,NORMAL_LOW,-0.9701,NORMAL_LOW,-0.7770,NORMAL_LOW,-0.9524,NORMAL_LOW,-0.7770,NORMAL_LOW,-1.0521,NORMAL_LOW,-0.6581,NORMAL_LOW,-25.7500,49.5000,60.2500,133.0000
5,LOW,2025-09-04,RTH,-1.3450,NORMAL_LOW,1,1,2025-09-04,RTH,-1.9779,NORMAL_LOW,-1.9779,NORMAL_LOW,-2.1023,NORMAL_LOW,-1.9779,NORMAL_LOW,-1.9672,NORMAL_LOW,-1.6968,NORMAL_LOW,-1.8051,NORMAL_LOW,-1.3190,NORMAL_LOW,-1.9660,NORMAL_LOW,-1.3190,NORMAL_LOW,13.0000,18.5000,55.5000,77.5000
5,LOW,2026-04-09,RTH,-1.3448,NORMAL_LOW,1,1,2026-04-12,GLOBEX,-1.9720,NORMAL_LOW,-1.9720,NORMAL_LOW,-0.1707,NORMAL_LOW,1.6305,HIGH,0.2888,HIGH,1.6305,HIGH,0.0626,NORMAL_LOW,1.6305,HIGH,1.3639,HIGH,8.6138,HIGH,3.0000,-6.5000,-24.0000,-1.5000
5,HIGH,2025-09-08,GLOBEX,-1.3438,NORMAL_LOW,4,2+,2025-09-08,GLOBEX,-1.4781,NORMAL_LOW,-1.4781,NORMAL_LOW,-1.3639,NORMAL_LOW,-1.2498,NORMAL_LOW,-1.3413,NORMAL_LOW,-1.2498,NORMAL_LOW,-1.2937,NORMAL_LOW,-1.1510,NORMAL_LOW,-1.3390,NORMAL_LOW,-1.1510,NORMAL_LOW,-16.5000,-27.2500,-35.2500,-42.2500
5,LOW,2025-11-18,GLOBEX,-1.3434,NORMAL_LOW,1,1,2025-11-18,GLOBEX,-1.0186,NORMAL_LOW,-1.0186,NORMAL_LOW,-1.0336,NORMAL_LOW,-1.0186,NORMAL_LOW,-0.9340,NORMAL_LOW,-0.7348,NORMAL_LOW,-0.8310,NORMAL_LOW,-0.5221,NORMAL_LOW,-0.8235,NORMAL_LOW,-0.5221,NORMAL_LOW,-39.5000,-182.2500,-149.5000,-45.5000
5,HIGH,2026-07-07,RTH,-1.3408,NORMAL_LOW,0,0,2026-07-07,GLOBEX,0.7099,HIGH,0.7099,HIGH,-0.0168,NORMAL_LOW,0.7099,HIGH,0.2423,HIGH,0.7604,NORMAL_LOW,0.5503,HIGH,1.4741,HIGH,0.7606,HIGH,2.3122,HIGH,-28.2500,-34.7500,57.5000,59.0000
5,LOW,2025-09-05,RTH,-1.3407,NORMAL_LOW,1,1,2025-09-05,RTH,-1.6258,NORMAL_LOW,-1.6258,NORMAL_LOW,-1.2312,NORMAL_LOW,-0.8366,NORMAL_LOW,-1.3996,NORMAL_LOW,-0.8366,NORMAL_LOW,-1.4768,NORMAL_LOW,-0.8366,NORMAL_LOW,-1.6228,NORMAL_LOW,-0.8366,NORMAL_LOW,7.2500,14.7500,40.5000,32.2500
5,LOW,2026-07-01,GLOBEX,-1.3406,NORMAL_LOW,2,2+,2026-07-01,GLOBEX,-0.8799,NORMAL_LOW,-0.8799,NORMAL_LOW,-1.0235,NORMAL_LOW,-0.8799,NORMAL_LOW,-0.9499,NORMAL_LOW,-0.8027,NORMAL_LOW,-1.0226,NORMAL_LOW,-0.8027,NORMAL_LOW,-1.2039,NORMAL_LOW,-0.8027,NORMAL_LOW,-17.0000,-48.0000,-89.2500,-271.7500
5,HIGH,2026-07-14,RTH,-1.3404,NORMAL_LOW,0,0,2026-07-14,RTH,-1.9991,NORMAL_LOW,-1.9991,NORMAL_LOW,-1.8847,NORMAL_LOW,-1.7703,NORMAL_LOW,-1.8069,NORMAL_LOW,-1.6514,NORMAL_LOW,-1.8629,NORMAL_LOW,-1.6514,NORMAL_LOW,-1.8704,NORMAL_LOW,-1.6514,NORMAL_LOW,19.2500,4.5000,27.7500,63.0000
5,HIGH,2025-10-10,RTH,-1.3403,NORMAL_LOW,0,0,2025-10-12,GLOBEX,-1.2472,NORMAL_LOW,-1.2472,NORMAL_LOW,-1.3479,NORMAL_LOW,-1.2472,NORMAL_LOW,-1.5456,NORMAL_LOW,-1.2472,NORMAL_LOW,-1.6286,NORMAL_LOW,-1.2472,NORMAL_LOW,-1.7895,NORMAL_LOW,-1.2472,NORMAL_LOW,6.7500,29.2500,18.0000,-81.5000
5,HIGH,2023-12-07,RTH,-1.3392,NORMAL_LOW,0,0,2023-12-07,GLOBEX,-1.7054,NORMAL_LOW,-1.7054,NORMAL_LOW,-1.4345,NORMAL_LOW,-1.1635,NORMAL_LOW,-1.3789,NORMAL_LOW,-1.1635,NORMAL_LOW,-1.4529,NORMAL_LOW,-1.1635,NORMAL_LOW,-0.9843,NORMAL_LOW,1.6346,NORMAL_LOW,10.5000,5.0000,-1.5000,-0.7500
5,HIGH,2026-03-20,GLOBEX,-1.3388,NORMAL_LOW,0,0,2026-03-20,GLOBEX,-0.4427,NORMAL_LOW,-0.4427,NORMAL_LOW,0.0677,NORMAL_LOW,0.5781,NORMAL_LOW,-0.0566,NORMAL_LOW,0.5781,NORMAL_LOW,0.3694,HIGH,1.6473,HIGH,0.5580,HIGH,2.1327,HIGH,-19.7500,-48.0000,-37.5000,51.2500
