zoneId,entryTime,direction,entryPrice,stopPrice,streak,mfeAtr,p50_pnl,p50_win
441,2026-02-24 10:40:00,LONG,25017.25,24926.76775,8,1.151,171.00,true
443,2026-02-24 11:15:00,LONG,25019.25,24966.09,7,1.146,171.00,true
435,2026-02-24 12:10:00,LONG,25055.25,24978.3835,6,1.059,171.00,true
444,2026-02-24 12:15:00,LONG,25050.5,25013.09,4,0.068,-76.82,false
444,2026-02-24 13:30:00,SHORT,25029.25,25064.16,2,0.098,-71.82,false
435,2026-02-24 14:25:00,SHORT,25002.75,25044.8665,3,0.006,-86.23,false
435,2026-02-24 18:40:00,LONG,25033,24993.6335,5,1.088,174.90,true
444,2026-02-24 19:50:00,LONG,25070.5,25009.09,8,0.104,-124.82,false
402,2026-02-24 19:55:00,LONG,25071,25035.77825,6,0.103,-72.44,false
442,2026-02-24 20:20:00,LONG,25074,25034.76775,7,0.095,-80.46,false
397,2026-02-24 20:45:00,LONG,25106.5,25063.4095,10,0.019,-88.18,false
403,2026-02-24 20:45:00,LONG,25106.5,25063.02825,10,0.019,-88.94,false
365,2026-02-24 20:55:00,LONG,25103.5,25080.23525,3,0.026,-48.53,false
365,2026-02-24 22:15:00,SHORT,25070.5,25114.26475,2,0.180,-89.53,false
397,2026-02-24 22:25:00,SHORT,25069.5,25105.5905,1,0.178,-74.18,false
403,2026-02-24 22:25:00,SHORT,25069.5,25105.97175,1,0.178,-74.94,false
442,2026-02-24 22:40:00,SHORT,25058,25090.48225,1,0.095,-66.96,false
402,2026-02-24 23:15:00,SHORT,25037.5,25088.22175,3,0.047,-103.44,false
402,2026-02-25 03:25:00,LONG,25075,25029.52825,6,0.989,174.90,true
442,2026-02-25 04:45:00,LONG,25075.75,25040.76775,7,0.987,174.90,true
397,2026-02-25 06:40:00,LONG,25108.75,25061.9095,11,0.910,174.90,true
403,2026-02-25 06:40:00,LONG,25108.75,25061.52825,13,0.910,174.90,true
365,2026-02-25 06:45:00,LONG,25113.75,25076.73525,1,0.898,174.90,true
404,2026-02-25 07:00:00,LONG,25120.5,25074.52825,18,0.882,174.90,true
372,2026-02-25 07:30:00,LONG,25138.75,25105.14675,7,0.839,174.90,true
445,2026-02-25 09:05:00,LONG,25166.25,25101.84,1,0.774,174.90,true
412,2026-02-25 09:35:00,LONG,25245.75,25127.4435,7,0.587,174.90,true
418,2026-02-25 09:40:00,LONG,25271.25,25136.45025,2,0.527,174.90,true
450,2026-02-25 09:40:00,LONG,25271.25,25126.263,3,0.527,174.90,true
366,2026-02-25 09:45:00,LONG,25319,25151.98525,2,0.414,174.90,true
373,2026-02-25 09:45:00,LONG,25319,25151.89675,0,0.414,174.90,true
375,2026-02-25 09:45:00,LONG,25319,25151.5375,0,0.414,174.90,true
413,2026-02-25 09:45:00,LONG,25319,25149.4435,0,0.414,174.90,true
414,2026-02-25 09:45:00,LONG,25319,25149.24725,0,0.414,174.90,true
419,2026-02-25 09:45:00,LONG,25319,25149.20025,0,0.414,174.90,true
361,2026-02-25 09:50:00,LONG,25335,25212.41475,2,0.376,174.90,true
398,2026-02-25 09:50:00,LONG,25335,25150.1595,2,0.376,174.90,true
242,2026-02-25 09:55:00,LONG,25343.25,25227.7475,1,0.357,174.90,true
367,2026-02-25 09:55:00,LONG,25343.25,25228.98525,0,0.357,174.90,true
245,2026-02-25 10:00:00,LONG,25334.5,25264.7285,0,0.022,-141.54,false
362,2026-02-25 10:00:00,LONG,25334.5,25266.16475,0,0.022,-138.67,false
368,2026-02-25 10:00:00,LONG,25334.5,25266.23525,0,0.022,-138.53,false
399,2026-02-25 10:00:00,LONG,25334.5,25264.4095,0,0.378,174.90,true
420,2026-02-25 10:00:00,LONG,25334.5,25263.45025,0,0.378,174.90,true
362,2026-02-25 10:20:00,SHORT,25308.5,25348.83525,0,0.104,-82.67,false
420,2026-02-25 10:20:00,SHORT,25308.5,25351.54975,0,0.104,-88.10,false
368,2026-02-25 10:40:00,SHORT,25298,25346.26475,1,0.079,-98.53,false
399,2026-02-25 10:45:00,SHORT,25301.5,25348.0905,1,0.087,-95.18,false
368,2026-02-25 11:45:00,LONG,25323.5,25278.98525,3,0.404,174.90,true
399,2026-02-25 11:50:00,LONG,25324.25,25286.6595,3,0.402,174.90,true
362,2026-02-25 12:20:00,LONG,25335.75,25305.66475,3,0.375,174.90,true
420,2026-02-25 12:20:00,LONG,25335.75,25285.70025,2,0.375,174.90,true
415,2026-02-25 13:00:00,LONG,25346.75,25307.49725,5,0.349,174.90,true
280,2026-02-25 14:10:00,LONG,25365.75,25331.97225,6,0.304,174.90,true
369,2026-02-25 15:50:00,LONG,25387,25349.48525,1,0.254,174.90,true
395,2026-02-25 16:00:00,LONG,25384,25348.163,6,0.261,174.90,true
370,2026-02-25 16:30:00,LONG,25477.5,25364.23525,6,0.041,-228.53,false
107,2026-02-25 16:40:00,LONG,25459,25372.1575,13,0.029,-175.68,false
244,2026-02-25 16:40:00,LONG,25459,25370.2475,5,0.029,-179.50,false
251,2026-02-25 16:40:00,LONG,25459,25369.666,15,0.029,-180.67,false
283,2026-02-25 16:40:00,LONG,25459,25367.47225,11,0.029,-185.06,false
335,2026-02-25 16:40:00,LONG,25459,25369.77625,4,0.029,-180.45,false
374,2026-02-25 16:40:00,LONG,25459,25365.14675,5,0.029,-189.71,false
416,2026-02-25 16:40:00,LONG,25459,25362.48775,4,0.029,-195.02,false
107,2026-02-25 18:15:00,SHORT,25376,25422.3425,0,2.109,175.73,true
251,2026-02-25 18:15:00,SHORT,25376,25424.834,0,2.109,175.73,true
244,2026-02-25 18:20:00,SHORT,25368.25,25424.2525,0,2.091,175.73,true
335,2026-02-25 18:20:00,SHORT,25368.25,25424.72375,0,2.091,175.73,true
374,2026-02-25 18:25:00,SHORT,25383.5,25410.60325,1,0.279,175.73,true
416,2026-02-25 18:25:00,SHORT,25383.5,25413.26225,1,0.279,175.73,true
370,2026-02-25 18:40:00,SHORT,25309.25,25410.51475,1,0.104,-204.53,false
453,2026-02-25 18:40:00,SHORT,25309.25,25414.2765,1,0.104,-212.05,false
280,2026-02-25 18:45:00,SHORT,25317.5,25396.27775,1,0.124,-159.56,false
369,2026-02-25 18:45:00,SHORT,25317.5,25392.26475,4,0.124,-151.53,false
395,2026-02-25 18:45:00,SHORT,25317.5,25393.587,4,0.124,-154.17,false
452,2026-02-25 18:45:00,SHORT,25317.5,25396.0265,2,0.124,-159.05,false
362,2026-02-25 18:50:00,SHORT,25309.25,25359.83525,2,0.104,-103.17,false
415,2026-02-25 18:50:00,SHORT,25309.25,25362.50275,2,0.104,-108.51,false
420,2026-02-25 20:15:00,SHORT,25310.75,25349.04975,3,0.108,-78.60,false
368,2026-02-25 20:30:00,SHORT,25287.75,25319.51475,5,0.005,-65.53,false
399,2026-02-25 20:30:00,SHORT,25287.75,25330.8405,7,0.011,-88.18,false
368,2026-02-25 20:50:00,LONG,25311.25,25280.73525,0,0.244,175.73,true
368,2026-02-26 00:10:00,SHORT,25285.25,25315.01475,6,0.004,-61.53,false
368,2026-02-26 01:05:00,LONG,25324.75,25289.73525,2,0.212,175.73,true
399,2026-02-26 01:15:00,LONG,25323.75,25293.1595,8,0.215,175.73,true
420,2026-02-26 01:40:00,LONG,25334.75,25299.45025,5,0.189,-72.60,false
362,2026-02-26 01:45:00,LONG,25336,25311.91475,5,0.186,-50.17,false
415,2026-02-26 02:15:00,LONG,25347,25314.74725,6,0.160,-66.51,false
280,2026-02-26 03:20:00,LONG,25369.75,25319.97225,5,0.107,-101.56,false
369,2026-02-26 04:35:00,LONG,25391.25,25348.98525,3,0.024,-86.53,false
452,2026-02-26 04:35:00,LONG,25391.25,25337.4735,6,0.056,-109.55,false
370,2026-02-26 04:45:00,LONG,25399.25,25359.23525,3,0.000,-82.03,false
395,2026-02-26 04:45:00,LONG,25399.25,25357.913,3,0.000,-84.67,false
370,2026-02-26 05:30:00,SHORT,25366.25,25403.76475,0,0.049,-77.03,false
395,2026-02-26 05:30:00,SHORT,25366.25,25391.587,1,0.049,-52.67,false
369,2026-02-26 06:00:00,SHORT,25356.75,25384.26475,0,0.018,-57.03,false
369,2026-02-26 07:30:00,LONG,25384.75,25354.98525,3,0.072,-61.53,false
395,2026-02-26 07:30:00,LONG,25384.75,25357.163,3,0.072,-57.17,false
370,2026-02-26 08:30:00,LONG,25400,25359.98525,3,0.036,-82.03,false
453,2026-02-26 08:35:00,LONG,25397,25356.2235,9,0.043,-83.55,false
370,2026-02-26 09:30:00,SHORT,25271.75,25395.01475,1,2.157,175.73,true
453,2026-02-26 09:30:00,SHORT,25271.75,25419.2765,1,2.157,175.73,true
369,2026-02-26 09:35:00,SHORT,25275.25,25388.26475,3,2.166,175.73,true
395,2026-02-26 09:35:00,SHORT,25275.25,25389.587,4,2.166,175.73,true
452,2026-02-26 09:35:00,SHORT,25275.25,25392.0265,6,2.166,175.73,true
280,2026-02-26 09:40:00,SHORT,25266.5,25379.52775,8,2.145,175.73,true
415,2026-02-26 09:40:00,SHORT,25266.5,25378.25275,3,2.145,175.73,true
245,2026-02-26 09:45:00,SHORT,25230.25,25348.2715,19,2.060,175.73,true
362,2026-02-26 09:45:00,SHORT,25230.25,25346.83525,2,2.060,175.73,true
368,2026-02-26 09:45:00,SHORT,25230.25,25346.76475,0,2.060,175.73,true
399,2026-02-26 09:45:00,SHORT,25230.25,25348.5905,1,2.060,175.73,true
420,2026-02-26 09:45:00,SHORT,25230.25,25349.54975,1,2.060,175.73,true
367,2026-02-26 09:50:00,SHORT,25216.25,25346.76475,8,2.027,175.73,true
242,2026-02-26 09:55:00,SHORT,25193,25299.5025,3,1.973,175.73,true
361,2026-02-26 09:55:00,SHORT,25193,25298.33525,1,1.973,175.73,true
366,2026-02-26 10:00:00,SHORT,25173.25,25270.76475,1,1.926,175.73,true
373,2026-02-26 10:00:00,SHORT,25173.25,25270.85325,1,1.926,175.73,true
398,2026-02-26 10:00:00,SHORT,25173.25,25272.5905,1,1.926,175.73,true
414,2026-02-26 10:05:00,SHORT,25145.75,25273.50275,0,1.862,175.73,true
413,2026-02-26 10:10:00,SHORT,25066.25,25261.5565,0,1.675,175.73,true
419,2026-02-26 10:10:00,SHORT,25066.25,25249.04975,1,1.675,175.73,true
375,2026-02-26 10:15:00,SHORT,24955,25215.9625,1,1.414,175.73,true
412,2026-02-26 10:15:00,SHORT,24955,25218.0565,0,1.414,175.73,true
418,2026-02-26 10:15:00,SHORT,24955,25218.29975,0,1.414,175.73,true
450,2026-02-26 10:15:00,SHORT,24955,25219.237,0,1.414,175.73,true
445,2026-02-26 10:20:00,SHORT,24916.75,25218.91,2,1.325,175.73,true
365,2026-02-26 10:25:00,SHORT,24932.25,25178.76475,0,1.361,175.73,true
372,2026-02-26 10:25:00,SHORT,24932.25,25178.85325,6,1.361,175.73,true
397,2026-02-26 10:25:00,SHORT,24932.25,25180.5905,0,1.361,175.73,true
403,2026-02-26 10:25:00,SHORT,24932.25,25180.97175,0,1.361,175.73,true
404,2026-02-26 10:25:00,SHORT,24932.25,25180.97175,1,1.361,175.73,true
442,2026-02-26 10:25:00,SHORT,24932.25,25181.98225,4,1.361,175.73,true
401,2026-02-26 10:30:00,SHORT,24871.25,25074.22175,0,0.001,-407.94,false
402,2026-02-26 10:30:00,SHORT,24871.25,25074.22175,7,0.001,-407.94,false
435,2026-02-26 10:30:00,SHORT,24871.25,25075.3665,5,0.001,-410.23,false
438,2026-02-26 10:30:00,SHORT,24871.25,25075.21675,0,0.001,-409.93,false
439,2026-02-26 10:30:00,SHORT,24871.25,25075.21675,10,0.001,-409.93,false
440,2026-02-26 10:30:00,SHORT,24871.25,25075.23225,2,0.001,-409.96,false
441,2026-02-26 10:30:00,SHORT,24871.25,25075.23225,4,0.001,-409.96,false
443,2026-02-26 10:30:00,SHORT,24871.25,25075.41,13,0.001,-410.32,false
444,2026-02-26 10:30:00,SHORT,24871.25,25075.41,9,0.001,-410.32,false
401,2026-02-26 10:50:00,LONG,25009.5,24864.02825,0,0.210,175.73,true
438,2026-02-26 10:50:00,LONG,25009.5,24863.03325,0,0.210,175.73,true
440,2026-02-26 10:50:00,LONG,25009.5,24863.01775,0,0.210,175.73,true
441,2026-02-26 10:55:00,LONG,24998.75,24863.01775,0,0.235,175.73,true
439,2026-02-26 11:10:00,LONG,25047,24951.28325,0,0.090,-193.43,false
443,2026-02-26 11:10:00,LONG,25047,24951.09,0,0.090,-193.82,false
435,2026-02-26 11:20:00,LONG,25048.75,24972.3835,1,0.086,-154.73,false
444,2026-02-26 11:30:00,LONG,25064.5,25011.84,1,0.009,-107.32,false
444,2026-02-26 11:50:00,SHORT,24977.5,25076.41,0,0.208,-199.82,false
435,2026-02-26 12:00:00,SHORT,24995.5,25076.3665,0,0.250,175.73,true
443,2026-02-26 12:05:00,SHORT,24989,25037.66,1,0.235,175.73,true
439,2026-02-26 12:20:00,SHORT,24965.25,25037.46675,1,0.179,-146.43,false
441,2026-02-26 12:20:00,SHORT,24965.25,25017.23225,2,0.179,-105.96,false
440,2026-02-26 12:50:00,SHORT,24951.25,25000.73225,3,0.147,-100.96,false
401,2026-02-26 13:05:00,SHORT,24905.5,24999.72175,3,0.035,-190.44,false
438,2026-02-26 13:05:00,SHORT,24905.5,25000.71675,0,0.035,-192.43,false
449,2026-02-26 13:10:00,SHORT,24908.25,24959.237,2,0.042,-103.97,false
401,2026-02-26 13:45:00,LONG,24999.75,24901.27825,0,0.233,175.73,true
438,2026-02-26 13:45:00,LONG,24999.75,24900.28325,0,0.233,175.73,true
440,2026-02-26 13:45:00,LONG,24999.75,24900.26775,0,0.233,175.73,true
441,2026-02-26 13:45:00,LONG,24999.75,24900.26775,1,0.233,175.73,true
449,2026-02-26 13:45:00,LONG,24999.75,24899.763,1,0.233,175.73,true
439,2026-02-26 14:05:00,LONG,25055.25,24950.53325,1,0.103,-211.43,false
443,2026-02-26 14:10:00,LONG,25059.5,24978.34,3,0.093,-164.32,false
435,2026-02-26 14:15:00,LONG,25063,24978.3835,1,0.084,-171.23,false
444,2026-02-26 14:15:00,LONG,25063,24980.09,1,0.084,-167.82,false
402,2026-02-26 16:00:00,LONG,25082.5,25020.52825,6,0.014,-125.94,false
402,2026-02-26 16:55:00,SHORT,25028,25078.97175,2,0.172,-103.94,false
444,2026-02-26 18:10:00,SHORT,25017.25,25060.16,4,0.149,-87.82,false
435,2026-02-26 18:40:00,SHORT,24990.25,25046.1165,3,0.085,-113.73,false
443,2026-02-26 18:50:00,SHORT,24995.75,25033.66,2,0.098,-77.82,false
443,2026-02-26 21:55:00,LONG,25031.75,24977.09,6,0.160,-111.32,false
435,2026-02-26 22:05:00,LONG,25031.25,24994.6335,5,0.071,-75.23,false
444,2026-02-27 00:20:00,LONG,25049,25015.84,7,0.029,-68.32,false
444,2026-02-27 01:20:00,SHORT,24997.5,25059.91,0,0.014,-126.82,false
435,2026-02-27 01:25:00,SHORT,25006,25049.8665,4,0.007,-89.73,false
435,2026-02-27 01:45:00,LONG,25035.5,24994.8835,0,0.151,-83.23,false
444,2026-02-27 02:15:00,LONG,25058.75,25013.84,1,0.096,-91.82,false
402,2026-02-27 02:30:00,LONG,25069,25038.52825,4,0.050,-62.94,false
402,2026-02-27 04:50:00,SHORT,25030.75,25085.47175,5,1.324,172.42,true
444,2026-02-27 05:10:00,SHORT,24987.75,25076.66,1,1.221,172.42,true
435,2026-02-27 05:15:00,SHORT,25006.25,25040.8665,2,0.008,-71.23,false
443,2026-02-27 06:15:00,SHORT,24995.25,25043.91,7,1.239,172.42,true
439,2026-02-27 06:45:00,SHORT,24947,25015.71675,10,0.394,172.42,true
441,2026-02-27 06:45:00,SHORT,24947,25010.48225,17,0.394,172.42,true
401,2026-02-27 06:50:00,SHORT,24937.75,25002.97175,2,0.372,172.42,true
440,2026-02-27 06:50:00,SHORT,24937.75,25003.98225,8,0.372,172.42,true
401,2026-02-27 07:20:00,LONG,24990.75,24917.02825,1,0.000,-149.44,false
401,2026-02-27 07:50:00,SHORT,24921.5,24983.72175,0,0.333,172.42,true
438,2026-02-27 07:50:00,SHORT,24921.5,24984.71675,2,0.333,172.42,true
449,2026-02-27 08:15:00,SHORT,24901.5,24965.737,4,0.286,172.42,true
428,2026-02-27 08:25:00,SHORT,24880.25,24950.81175,7,0.235,172.42,true
427,2026-02-27 08:30:00,SHORT,24836.25,24950.81175,8,0.130,-231.12,false
434,2026-02-27 08:35:00,SHORT,24825.25,24932.1165,5,0.103,-215.73,false
371,2026-02-27 08:40:00,SHORT,24839.75,24902.85325,4,0.105,-128.21,false
410,2026-02-27 08:40:00,SHORT,24839.75,24905.15525,1,0.105,-132.81,false
411,2026-02-27 09:15:00,SHORT,24821,24885.3065,4,0.060,-130.61,false
437,2026-02-27 09:25:00,SHORT,24814.25,24885.96675,4,0.022,-145.43,false
448,2026-02-27 09:25:00,SHORT,24814.25,24886.29975,3,0.022,-146.10,false
437,2026-02-27 09:55:00,LONG,24880,24797.03325,0,0.375,172.42,true
448,2026-02-27 09:55:00,LONG,24880,24796.70025,0,0.375,172.42,true
410,2026-02-27 10:00:00,LONG,24921.75,24809.09475,2,0.275,172.42,true
411,2026-02-27 10:00:00,LONG,24921.75,24808.9435,1,0.275,172.42,true
427,2026-02-27 10:10:00,LONG,24953.25,24841.93825,2,0.200,-224.62,false
434,2026-02-27 10:10:00,LONG,24953.25,24841.8835,2,0.200,-224.73,false
371,2026-02-27 10:15:00,LONG,24948,24861.64675,2,0.212,172.42,true
428,2026-02-27 10:15:00,LONG,24948,24858.43825,1,0.212,172.42,true
449,2026-02-27 10:15:00,LONG,24948,24858.013,2,0.212,172.42,true
438,2026-02-27 10:30:00,LONG,24954.75,24858.53325,3,0.196,-194.43,false
401,2026-02-27 10:45:00,LONG,24982,24933.02825,1,0.010,-99.94,false
401,2026-02-27 12:50:00,SHORT,24936.25,25000.97175,5,0.151,-131.44,false
438,2026-02-27 13:10:00,SHORT,24914.25,24973.46675,5,0.099,-120.43,false
449,2026-02-27 13:20:00,SHORT,24893,24963.737,6,0.048,-143.47,false
428,2026-02-27 13:55:00,SHORT,24902.75,24963.31175,3,0.071,-123.12,false
427,2026-02-27 14:50:00,SHORT,24887,24971.06175,3,0.004,-170.12,false
427,2026-02-27 15:15:00,LONG,24980.75,24877.18825,0,0.100,-209.12,false
428,2026-02-27 15:20:00,LONG,24993.5,24885.43825,3,0.070,-218.12,false
449,2026-02-27 15:20:00,LONG,24993.5,24889.513,4,0.070,-209.97,false
401,2026-02-27 15:25:00,LONG,24978.75,24906.27825,2,0.105,-146.94,false
438,2026-02-27 15:25:00,LONG,24978.75,24905.28325,1,0.105,-148.93,false
440,2026-02-27 15:25:00,LONG,24978.75,24905.26775,10,0.105,-148.96,false
440,2026-02-27 15:45:00,SHORT,24956,24993.73225,0,0.033,-77.46,false
401,2026-03-01 18:10:00,SHORT,24777,24983.22175,3,0.727,169.99,true
436,2026-03-01 19:00:00,SHORT,24736.25,24822.96675,5,0.057,-175.43,false
409,2026-03-01 19:30:00,SHORT,24727.75,24765.90525,4,0.024,-78.31,false
431,2026-03-01 19:35:00,SHORT,24732,24766.75775,4,0.000,-71.52,false
409,2026-03-01 19:55:00,LONG,24786,24725.84475,0,0.279,169.99,true
431,2026-03-01 19:55:00,LONG,24786,24724.99225,0,0.279,169.99,true
436,2026-03-01 20:00:00,LONG,24792.5,24725.03325,1,0.264,169.99,true
454,2026-03-01 20:10:00,LONG,24873.75,24748.13225,5,0.067,-253.24,false
426,2026-03-01 20:15:00,LONG,24876.75,24764.43825,8,0.059,-226.62,false
423,2026-03-01 20:20:00,LONG,24857,24783.3055,5,0.107,-149.39,false
432,2026-03-01 20:20:00,LONG,24857,24783.24225,10,0.107,-149.52,false
433,2026-03-01 20:20:00,LONG,24857,24783.24225,15,0.107,-149.52,false
437,2026-03-01 20:20:00,LONG,24857,24783.28325,0,0.107,-149.43,false
448,2026-03-01 20:20:00,LONG,24857,24782.95025,0,0.107,-150.10,false
411,2026-03-01 20:35:00,LONG,24888.25,24783.9435,0,0.013,-210.61,false
411,2026-03-01 21:20:00,SHORT,24818.25,24881.0565,1,0.827,169.99,true
437,2026-03-01 21:20:00,SHORT,24818.25,24881.71675,3,0.827,169.99,true
448,2026-03-01 21:55:00,SHORT,24821,24882.04975,0,0.834,169.99,true
423,2026-03-01 22:40:00,SHORT,24795.25,24843.4445,4,0.771,169.99,true
433,2026-03-01 22:40:00,SHORT,24795.25,24843.50775,3,0.771,169.99,true
426,2026-03-01 23:55:00,SHORT,24760,24825.81175,3,0.686,169.99,true
432,2026-03-01 23:55:00,SHORT,24760,24831.00775,4,0.686,169.99,true
454,2026-03-02 00:05:00,SHORT,24738,24804.61775,3,0.633,169.99,true
436,2026-03-02 00:10:00,SHORT,24743.25,24791.46675,2,0.645,169.99,true
409,2026-03-02 00:30:00,SHORT,24736.75,24776.65525,1,0.630,169.99,true
431,2026-03-02 00:30:00,SHORT,24736.75,24777.50775,1,0.630,169.99,true
422,2026-03-02 00:55:00,SHORT,24677.25,24759.4445,8,0.485,169.99,true
425,2026-03-02 01:00:00,SHORT,24693,24757.31175,9,0.524,169.99,true
400,2026-03-02 01:05:00,SHORT,24696.25,24745.22175,9,0.531,169.99,true
408,2026-03-02 01:25:00,SHORT,24668.25,24723.65525,10,0.464,169.99,true
424,2026-03-02 01:25:00,SHORT,24668.25,24709.56175,12,0.464,169.99,true
430,2026-03-02 01:45:00,SHORT,24581.5,24706.75775,13,0.253,169.99,true
447,2026-03-02 01:45:00,SHORT,24581.5,24707.04975,2,0.253,169.99,true
407,2026-03-02 01:50:00,SHORT,24578.5,24679.15525,4,0.246,169.99,true
429,2026-03-02 02:00:00,SHORT,24588.25,24630.25775,1,0.270,169.99,true
421,2026-03-02 02:15:00,SHORT,24544.75,24610.4445,1,0.164,-133.39,false
406,2026-03-02 03:00:00,SHORT,24523.25,24584.40525,3,0.112,-124.31,false
405,2026-03-02 03:10:00,SHORT,24530.75,24575.15525,3,0.130,-90.81,false
405,2026-03-02 03:50:00,LONG,24572,24502.34475,0,1.282,169.99,true
406,2026-03-02 04:15:00,LONG,24632,24536.84475,0,1.137,169.99,true
421,2026-03-02 04:15:00,LONG,24632,24544.0555,4,1.137,169.99,true
429,2026-03-02 04:20:00,LONG,24628.75,24562.74225,0,1.145,169.99,true
407,2026-03-02 05:35:00,LONG,24683.25,24612.59475,3,0.111,-143.31,false
447,2026-03-02 06:50:00,LONG,24688.75,24646.45025,5,0.041,-86.60,false
430,2026-03-02 06:55:00,LONG,24688,24654.24225,5,0.042,-69.52,false
430,2026-03-02 07:15:00,SHORT,24633.75,24713.50775,0,0.058,-161.52,false
447,2026-03-02 07:25:00,SHORT,24634,24694.79975,1,0.059,-123.60,false
424,2026-03-02 08:30:00,LONG,24695,24637.18825,5,0.011,-117.62,false
430,2026-03-02 08:30:00,LONG,24695,24637.24225,0,0.011,-117.52,false
447,2026-03-02 08:30:00,LONG,24695,24635.45025,1,0.011,-121.10,false
424,2026-03-02 08:50:00,SHORT,24653.25,24707.56175,0,0.147,-110.62,false
430,2026-03-02 08:50:00,SHORT,24653.25,24707.50775,0,0.147,-110.52,false
447,2026-03-02 09:00:00,SHORT,24617.25,24707.79975,0,0.030,-183.10,false
400,2026-03-02 09:45:00,LONG,24892.25,24598.02825,2,0.506,169.99,true
408,2026-03-02 09:45:00,LONG,24892.25,24597.84475,3,0.506,169.99,true
409,2026-03-02 09:45:00,LONG,24892.25,24597.84475,1,0.506,169.99,true
422,2026-03-02 09:45:00,LONG,24892.25,24597.0555,1,0.506,169.99,true
424,2026-03-02 09:45:00,LONG,24892.25,24596.93825,0,0.506,169.99,true
425,2026-03-02 09:45:00,LONG,24892.25,24596.93825,2,0.506,169.99,true
426,2026-03-02 09:45:00,LONG,24892.25,24596.93825,0,0.506,169.99,true
430,2026-03-02 09:45:00,LONG,24892.25,24596.99225,0,0.506,169.99,true
431,2026-03-02 09:45:00,LONG,24892.25,24596.99225,1,0.506,169.99,true
436,2026-03-02 09:45:00,LONG,24892.25,24597.03325,1,0.506,169.99,true
447,2026-03-02 09:45:00,LONG,24892.25,24596.70025,0,0.506,169.99,true
454,2026-03-02 09:45:00,LONG,24892.25,24596.63225,0,0.506,169.99,true
432,2026-03-02 09:50:00,LONG,24842.75,24596.99225,0,0.626,169.99,true
423,2026-03-02 09:55:00,LONG,24862,24792.0555,3,0.579,169.99,true
433,2026-03-02 09:55:00,LONG,24862,24791.99225,4,0.579,169.99,true
437,2026-03-02 10:05:00,LONG,24901.25,24792.03325,3,0.484,169.99,true
448,2026-03-02 10:05:00,LONG,24901.25,24791.70025,2,0.484,169.99,true
410,2026-03-02 10:10:00,LONG,24930.5,24794.84475,8,0.413,169.99,true
411,2026-03-02 10:10:00,LONG,24930.5,24794.6935,2,0.413,169.99,true
371,2026-03-02 10:15:00,LONG,24913,24797.14675,9,0.456,169.99,true
434,2026-03-02 10:20:00,LONG,24913,24793.8835,12,0.456,169.99,true
427,2026-03-02 10:45:00,LONG,24925.25,24833.93825,2,0.426,169.99,true
428,2026-03-02 11:10:00,LONG,24972.25,24869.43825,3,0.008,-207.62,false
401,2026-03-02 11:50:00,LONG,25015.25,24880.77825,2,0.208,-270.94,false
438,2026-03-02 11:50:00,LONG,25015.25,24879.78325,8,0.208,-272.93,false
440,2026-03-02 11:50:00,LONG,25015.25,24879.76775,4,0.208,-272.96,false
449,2026-03-02 11:50:00,LONG,25015.25,24879.263,5,0.208,-273.97,false
439,2026-03-02 11:55:00,LONG,25033.5,24956.53325,16,0.164,-155.93,false
441,2026-03-02 11:55:00,LONG,25033.5,24956.51775,17,0.164,-155.96,false
443,2026-03-02 11:55:00,LONG,25033.5,24956.34,10,0.164,-156.32,false
435,2026-03-02 12:05:00,LONG,25029.75,24956.3835,7,0.173,-148.73,false
444,2026-03-02 12:25:00,LONG,25045,24998.59,4,0.075,-94.82,false
444,2026-03-02 13:40:00,SHORT,25021.75,25060.41,3,0.135,-79.32,false
435,2026-03-02 13:55:00,SHORT,24972.5,25047.6165,4,0.015,-152.23,false
435,2026-03-02 14:20:00,LONG,25064.5,24980.1335,0,0.088,-170.73,false
444,2026-03-02 14:20:00,LONG,25064.5,24980.09,0,0.088,-170.82,false
402,2026-03-02 14:25:00,LONG,25079.25,25020.02825,5,0.053,-120.44,false
442,2026-03-02 14:35:00,LONG,25083.5,25041.01775,16,0.042,-86.96,false
442,2026-03-02 15:15:00,SHORT,25000.75,25098.48225,1,1.572,169.99,true
402,2026-03-02 15:20:00,SHORT,24981.75,25097.47175,0,1.526,169.99,true
435,2026-03-02 15:20:00,SHORT,24981.75,25098.6165,0,1.526,169.99,true
444,2026-03-02 15:20:00,SHORT,24981.75,25098.66,0,1.526,169.99,true
443,2026-03-02 18:00:00,SHORT,24995.25,25036.91,5,1.543,171.79,true
439,2026-03-02 18:15:00,SHORT,24972,25036.71675,4,1.487,171.79,true
440,2026-03-02 18:30:00,SHORT,24953,24991.73225,5,1.442,171.79,true
441,2026-03-02 18:30:00,SHORT,24953,25018.98225,8,1.442,171.79,true
401,2026-03-02 19:20:00,SHORT,24941,24988.22175,4,1.413,171.79,true
438,2026-03-02 20:05:00,SHORT,24936.5,24979.21675,4,1.402,171.79,true
449,2026-03-02 20:40:00,SHORT,24909.75,24968.487,4,1.338,171.79,true
428,2026-03-02 20:55:00,SHORT,24872.75,24968.06175,3,1.249,171.79,true
427,2026-03-02 21:00:00,SHORT,24848.75,24942.06175,4,1.192,171.79,true
371,2026-03-02 21:05:00,SHORT,24850.5,24911.35325,5,1.196,171.79,true
434,2026-03-02 21:05:00,SHORT,24850.5,24922.1165,7,1.196,171.79,true
