date,session,swing_width,type,confirmation_window_hours,confluence_count,dormancy_hours,touch_vol_z,break_vol_z,z_conf,z_dorm,z_touch,z_break,composite_score,quintile,entry,stop,target_p50,target_p75,p50_hit,p75_hit,stop_hit_p50,stop_hit_p75,time_exit_p50,pnl_p50,pnl_p75,pnl_usd_p50,pnl_usd_p75
2026-04-01,GLOBEX,5,HIGH,24,0,4320.00,2.5167,3.2503,1.1258,2.6486,-0.5273,-0.2799,2.9672,5,24008.00,23997.25,24026.18,24076.06,1,1,0,0,0,18.18,68.06,34.36,134.12
2026-04-20,RTH,5,LOW,24,1,4320.00,5.9569,7.0001,-0.4695,2.6486,0.0440,0.7442,2.9672,5,26673.25,26721.00,26655.80,26607.92,1,1,0,0,0,17.45,65.33,32.91,128.67
2026-06-08,RTH,3,LOW,24,0,418.17,10.9280,8.5108,1.1258,-0.1813,0.8695,1.1568,2.9707,5,29525.00,29557.50,29506.10,29454.24,1,0,0,1,0,18.90,-32.50,35.81,-67.00
2026-03-09,RTH,5,HIGH,24,0,1.25,4.4312,13.6026,1.1258,-0.4836,-0.2094,2.5474,2.9801,5,24952.50,24846.50,24970.62,25020.31,1,1,0,0,0,18.12,67.81,34.23,133.62
2026-01-27,GLOBEX,5,HIGH,24,1,346.25,31.6248,1.9997,-0.4695,-0.2334,4.3064,-0.6214,2.9820,5,26008.25,26003.50,26021.22,26056.81,1,0,0,1,0,12.97,-4.75,23.94,-11.50
2026-06-08,GLOBEX,3,HIGH,24,0,452.50,3.5264,12.9621,1.1258,-0.1564,-0.3596,2.3724,2.9822,5,29188.50,29145.00,29207.40,29259.26,1,1,0,0,0,18.90,70.76,35.81,139.52
2026-07-28,RTH,3,HIGH,24,1,4320.00,9.7027,4.7779,-0.4695,2.6486,0.6660,0.1373,2.9824,5,28102.50,28067.75,28123.25,28180.17,1,0,0,1,0,20.75,-34.75,39.50,-71.50
2026-08-05,GLOBEX,3,LOW,24,0,486.67,14.5146,6.1941,1.1258,-0.1316,1.4651,0.5241,2.9833,5,29721.00,29766.00,29697.69,29633.75,0,0,1,1,0,-45.00,-45.00,-92.00,-92.00
2026-06-07,GLOBEX,3,HIGH,24,0,481.92,7.5447,10.4610,1.1258,-0.1350,0.3076,1.6894,2.9878,5,29229.00,29187.00,29247.90,29299.76,0,0,1,1,0,-42.00,-42.00,-86.00,-86.00
2026-02-05,GLOBEX,5,HIGH,24,1,1172.17,12.8011,11.2741,-0.4695,0.3656,1.1805,1.9115,2.9880,5,25045.00,25023.00,25061.38,25106.31,1,1,0,0,0,16.38,61.31,30.76,120.61
2026-07-16,GLOBEX,5,LOW,24,0,141.92,17.2320,5.4771,1.1258,-0.3816,1.9163,0.3283,2.9887,5,29289.75,29353.75,29267.47,29206.34,0,0,1,1,0,-64.00,-64.00,-130.00,-130.00
2026-03-25,RTH,3,LOW,24,2,390.42,26.3853,7.0431,-1.0013,-0.2014,3.4363,0.7559,2.9896,5,24259.25,24283.25,24241.65,24193.35,0,0,1,1,0,-24.00,-24.00,-50.00,-50.00
2026-07-02,GLOBEX,5,LOW,24,0,6.67,10.2741,10.0727,1.1258,-0.4797,0.7609,1.5833,2.9903,5,29919.75,29947.25,29890.33,29809.62,1,0,0,1,0,29.42,-27.50,56.84,-57.00
2026-06-16,GLOBEX,5,LOW,24,0,4320.00,3.4674,2.7573,1.1258,2.6486,-0.3694,-0.4145,2.9904,5,30902.50,30923.00,30878.77,30813.66,1,1,0,0,0,23.73,88.84,45.47,175.68
2026-01-29,RTH,3,LOW,24,1,78.67,16.9448,11.6715,-0.4695,-0.4275,1.8686,2.0200,2.9916,5,25683.50,25714.25,25670.29,25634.06,1,0,0,1,0,13.21,-30.75,24.42,-63.50
2026-05-04,GLOBEX,3,HIGH,24,0,4320.00,0.8287,4.3790,1.1258,2.6486,-0.8076,0.0284,2.9951,5,27836.75,27829.25,27851.37,27891.46,0,0,1,1,0,-7.50,-7.50,-17.00,-17.00
2026-04-20,GLOBEX,5,HIGH,24,0,4320.00,5.5944,1.4915,1.1258,2.6486,-0.0162,-0.7602,2.9979,5,26723.50,26712.75,26740.95,26788.83,0,0,1,1,0,-10.75,-10.75,-23.50,-23.50
2026-04-28,GLOBEX,3,LOW,24,1,13.83,22.8921,8.2546,-0.4695,-0.4745,2.8562,1.0868,2.9990,5,27337.50,27345.25,27321.03,27275.84,0,0,1,1,0,-7.75,-7.75,-17.50,-17.50
2026-01-21,GLOBEX,5,HIGH,24,1,817.50,8.9735,14.5867,-0.4695,0.1084,0.5449,2.8161,2.9999,5,25128.50,25117.00,25139.90,25171.18,0,0,1,1,0,-11.50,-11.50,-25.00,-25.00
2026-04-22,GLOBEX,3,LOW,24,0,4320.00,5.3840,1.6286,1.1258,2.6486,-0.0512,-0.7228,3.0004,5,27051.50,27075.00,27034.77,26988.88,1,1,0,0,0,16.73,62.62,31.46,123.23
2026-02-11,RTH,3,LOW,24,0,27.67,8.3889,11.2084,1.1258,-0.4645,0.4478,1.8935,3.0026,5,25283.50,25343.25,25265.85,25217.44,1,1,0,0,0,17.65,66.06,33.30,130.12
2026-07-28,GLOBEX,3,LOW,24,0,2015.67,8.7486,5.7115,1.1258,0.9774,0.5076,0.3923,3.0030,5,27890.00,27910.50,27869.25,27812.33,1,0,0,1,0,20.75,-20.50,39.50,-43.00
2026-04-01,GLOBEX,3,HIGH,24,0,4320.00,2.5167,3.3903,1.1258,2.6486,-0.5273,-0.2417,3.0054,5,24008.00,23997.25,24026.18,24076.06,1,1,0,0,0,18.18,68.06,34.36,134.12
2026-07-24,RTH,3,HIGH,24,0,1046.75,10.4055,7.2894,1.1258,0.2746,0.7827,0.8232,3.0063,5,28463.75,28453.50,28485.05,28543.49,1,1,0,0,0,21.30,79.74,40.61,157.48
2026-01-20,RTH,3,LOW,24,0,1186.25,9.5260,7.5001,1.1258,0.3758,0.6367,0.8808,3.0190,5,25292.25,25336.50,25281.06,25250.35,1,1,0,0,0,11.19,41.90,20.39,81.80
2026-03-19,GLOBEX,3,LOW,24,0,294.67,13.7231,7.3317,1.1258,-0.2708,1.3336,0.8348,3.0233,5,24586.25,24601.00,24568.86,24521.14,0,0,1,1,0,-14.75,-14.75,-31.50,-31.50
2026-05-11,RTH,5,HIGH,24,2,4320.00,8.7394,7.4624,-1.0013,2.6486,0.5060,0.8704,3.0238,5,29463.00,29430.25,29478.36,29520.50,1,0,0,1,0,15.36,-32.75,28.72,-67.50
2026-04-23,GLOBEX,3,LOW,24,0,4320.00,2.5611,3.4770,1.1258,2.6486,-0.5199,-0.2180,3.0365,5,26870.75,26934.25,26853.95,26807.87,0,0,1,1,0,-63.50,-63.50,-129.00,-129.00
2026-02-01,GLOBEX,3,LOW,24,0,138.25,8.3792,11.0503,1.1258,-0.3843,0.4462,1.8503,3.0380,5,25332.75,25367.00,25319.01,25281.34,1,1,0,0,0,13.74,51.41,25.47,100.83
2026-05-31,GLOBEX,3,HIGH,24,0,4320.00,3.1031,3.1676,1.1258,2.6486,-0.4299,-0.3025,3.0420,5,30586.00,30570.75,30603.07,30649.90,0,0,1,1,0,-15.25,-15.25,-32.50,-32.50
2026-02-27,GLOBEX,5,LOW,24,0,8.83,18.6439,5.1836,1.1258,-0.4781,2.1508,0.2481,3.0465,5,24938.25,24967.75,24918.59,24864.67,0,0,1,1,0,-29.50,-29.50,-61.00,-61.00
2026-07-30,RTH,3,HIGH,24,0,38.25,11.3355,9.5497,1.1258,-0.4568,0.9372,1.4405,3.0466,5,28234.50,28188.50,28256.16,28315.59,0,0,1,1,0,-46.00,-46.00,-94.00,-94.00
2026-05-06,GLOBEX,5,HIGH,24,0,4320.00,1.0368,4.4424,1.1258,2.6486,-0.7731,0.0457,3.0470,5,28355.50,28353.50,28369.78,28408.95,0,0,1,1,0,-2.00,-2.00,-6.00,-6.00
2026-06-16,GLOBEX,3,HIGH,24,0,4320.00,3.4426,2.9810,1.1258,2.6486,-0.3735,-0.3534,3.0474,5,30958.75,30940.50,30982.48,31047.59,0,0,1,1,0,-18.25,-18.25,-38.50,-38.50
2026-08-03,RTH,3,HIGH,24,0,2.83,14.3941,7.7947,1.1258,-0.4825,1.4451,0.9612,3.0495,5,28552.75,28534.50,28574.64,28634.68,0,0,1,1,0,-18.25,-18.25,-38.50,-38.50
2026-01-26,GLOBEX,3,HIGH,24,0,1.67,23.2298,2.4421,1.1258,-0.4833,2.9123,-0.5006,3.0541,5,25675.00,25657.25,25687.66,25722.40,1,1,0,0,0,12.66,47.40,23.33,92.80
2026-04-20,GLOBEX,3,HIGH,24,0,4320.00,5.5944,1.7088,1.1258,2.6486,-0.0162,-0.7009,3.0573,5,26723.50,26712.75,26740.95,26788.83,0,0,1,1,0,-10.75,-10.75,-23.50,-23.50
2026-07-17,GLOBEX,3,LOW,24,0,879.25,11.3011,7.3821,1.1258,0.1531,0.9314,0.8485,3.0589,5,28743.50,28784.25,28721.07,28659.56,0,0,1,1,0,-40.75,-40.75,-83.50,-83.50
2026-06-24,RTH,5,LOW,24,0,972.08,9.8765,8.0090,1.1258,0.2205,0.6949,1.0197,3.0608,5,29547.50,29588.00,29522.13,29452.54,1,1,0,0,0,25.37,94.96,48.74,187.93
2026-01-28,GLOBEX,3,LOW,24,0,2056.98,6.4235,7.2307,1.1258,1.0073,0.1215,0.8072,3.0617,5,26270.00,26284.50,26256.97,26221.22,1,0,0,1,0,13.03,-14.50,24.07,-31.00
2026-05-27,GLOBEX,3,LOW,24,0,4320.00,5.5934,1.7269,1.1258,2.6486,-0.0164,-0.6959,3.0620,5,29997.75,30032.25,29980.75,29934.12,0,0,1,1,0,-34.50,-34.50,-71.00,-71.00
2026-03-23,RTH,5,HIGH,24,0,2866.42,3.6630,6.7621,1.1258,1.5944,-0.3369,0.6792,3.0624,5,24238.75,24222.75,24256.64,24305.73,1,0,0,1,0,17.89,-16.00,33.79,-34.00
2026-04-02,RTH,5,LOW,24,1,4320.00,6.7931,6.8691,-0.4695,2.6486,0.1828,0.7084,3.0704,5,23726.25,23753.25,23708.27,23658.95,1,0,0,1,0,17.98,-27.00,33.96,-56.00
2025-12-02,GLOBEX,3,HIGH,24,0,332.62,7.3320,11.2913,1.1258,-0.2433,0.2723,1.9161,3.0709,5,25597.00,25520.50,25616.71,25670.77,1,0,0,1,0,19.71,-76.50,37.42,-155.00
2026-06-01,GLOBEX,5,LOW,24,0,4320.00,4.6239,2.3496,1.1258,2.6486,-0.1774,-0.5259,3.0711,5,30510.00,30514.50,30492.93,30446.10,0,0,1,1,0,-4.50,-4.50,-11.00,-11.00
2026-05-08,RTH,5,HIGH,24,0,4320.00,3.5993,2.9828,1.1258,2.6486,-0.3475,-0.3529,3.0739,5,29339.75,29314.25,29354.38,29394.52,1,0,0,1,0,14.63,-25.50,27.26,-53.00
2026-06-04,GLOBEX,3,LOW,24,0,49.08,18.1377,5.4940,1.1258,-0.4490,2.0667,0.3329,3.0764,5,30344.50,30359.50,30327.25,30279.94,1,1,0,0,0,17.25,64.56,32.50,127.13
2026-02-04,RTH,3,LOW,24,0,368.33,8.9468,10.2410,1.1258,-0.2174,0.5405,1.6293,3.0781,5,25262.75,25281.25,25247.27,25204.80,0,0,1,1,0,-18.50,-18.50,-39.00,-39.00
2026-02-12,RTH,3,LOW,24,0,1898.67,8.1594,6.6602,1.1258,0.8925,0.4097,0.6514,3.0793,5,24820.75,24841.50,24803.01,24754.36,1,1,0,0,0,17.74,66.39,33.47,130.78
2026-05-13,GLOBEX,5,HIGH,24,0,8.67,10.2026,10.4417,1.1258,-0.4783,0.7490,1.6841,3.0806,5,29317.50,29297.00,29332.98,29375.44,1,0,0,1,0,15.48,-20.50,28.96,-43.00
2026-05-15,GLOBEX,3,LOW,24,0,13.92,15.6058,7.1458,1.1258,-0.4745,1.6463,0.7840,3.0816,5,29507.50,29537.00,29491.72,29448.42,1,1,0,0,0,15.78,59.08,29.57,116.16
2026-02-06,GLOBEX,3,HIGH,24,0,9.00,8.0197,11.7730,1.1258,-0.4780,0.3865,2.0477,3.0820,5,25139.50,25128.75,25156.31,25202.42,0,0,1,1,0,-10.75,-10.75,-23.50,-23.50
2026-03-09,RTH,3,HIGH,24,0,75.50,17.7053,5.7112,1.1258,-0.4298,1.9949,0.3922,3.0831,5,24737.75,24710.00,24755.87,24805.56,0,0,1,1,0,-27.75,-27.75,-57.50,-57.50
2026-03-24,GLOBEX,5,HIGH,24,1,4320.00,9.9532,5.0035,-0.4695,2.6486,0.7076,0.1989,3.0856,5,24297.50,24285.50,24315.42,24364.57,0,0,1,1,0,-12.00,-12.00,-26.00,-26.00
2026-02-05,GLOBEX,5,HIGH,24,0,1726.25,7.8941,7.3031,1.1258,0.7674,0.3657,0.8269,3.0858,5,24913.50,24842.25,24929.88,24974.81,1,0,0,1,0,16.38,-71.25,30.76,-144.50
2026-02-06,GLOBEX,3,HIGH,24,0,18.75,9.6514,10.7694,1.1258,-0.4710,0.6575,1.7736,3.0859,5,24839.25,24836.00,24856.06,24902.17,0,0,1,1,0,-3.25,-3.25,-8.50,-8.50
2026-08-05,RTH,3,LOW,24,0,7.83,10.2358,10.4529,1.1258,-0.4789,0.7545,1.6872,3.0886,5,29885.25,29918.75,29861.94,29798.00,1,1,0,0,0,23.31,87.25,44.62,172.51
2025-11-24,GLOBEX,3,HIGH,24,0,4.25,8.2552,11.6683,1.1258,-0.4815,0.4256,2.0191,3.0890,5,24486.00,24478.50,24504.87,24556.65,0,0,1,1,0,-7.50,-7.50,-17.00,-17.00
2026-04-01,GLOBEX,3,HIGH,24,1,3137.92,10.8001,7.6406,-0.4695,1.7913,0.8482,0.9191,3.0891,5,24127.00,24110.75,24145.18,24195.06,1,1,0,0,0,18.18,68.06,34.36,134.12
2026-05-18,RTH,5,LOW,24,0,246.00,17.5812,5.3572,1.1258,-0.3061,1.9743,0.2955,3.0895,5,28824.50,28845.75,28808.38,28764.17,0,0,1,1,0,-21.25,-21.25,-44.50,-44.50
2025-11-20,GLOBEX,3,HIGH,24,0,1211.67,5.2603,10.3129,1.1258,0.3942,-0.0717,1.6489,3.0972,5,25135.25,25123.50,25151.44,25195.87,0,0,1,1,0,-11.75,-11.75,-25.50,-25.50
2025-11-24,RTH,5,HIGH,24,1,4320.00,8.3506,6.0262,-0.4695,2.6486,0.4415,0.4782,3.0988,5,24797.75,24776.75,24816.62,24868.40,1,0,0,1,0,18.87,-21.00,35.75,-44.00
2025-11-20,GLOBEX,3,LOW,24,3,47.68,18.1496,14.3446,-1.2672,-0.4500,2.0687,2.7500,3.1016,5,25079.75,25087.50,25063.56,25019.13,0,0,1,1,0,-7.75,-7.75,-17.50,-17.50
2026-09-08,GLOBEX,3,LOW,24,1,497.17,14.9495,12.1794,-0.4695,-0.1240,1.5373,2.1587,3.1025,5,29700.75,29729.25,29688.16,29653.62,1,0,0,1,0,12.59,-28.50,23.18,-59.00
2026-06-08,RTH,5,LOW,24,0,419.33,10.9280,9.0023,1.1258,-0.1804,0.8695,1.2910,3.1058,5,29525.00,29557.50,29506.10,29454.24,1,0,0,1,0,18.90,-32.50,35.81,-67.00
2026-06-02,GLOBEX,3,LOW,24,0,29.67,12.7714,8.9319,1.1258,-0.4630,1.1756,1.2718,3.1101,5,30464.50,30489.25,30447.26,30399.95,0,0,1,1,0,-24.75,-24.75,-51.50,-51.50
2026-04-02,RTH,3,LOW,24,1,4320.00,6.7931,7.0266,-0.4695,2.6486,0.1828,0.7514,3.1134,5,23726.25,23753.25,23708.27,23658.95,1,0,0,1,0,17.98,-27.00,33.96,-56.00
2026-05-18,RTH,3,HIGH,24,0,12.17,12.6134,9.0866,1.1258,-0.4757,1.1494,1.3140,3.1134,5,29107.75,29057.75,29123.87,29168.08,1,1,0,0,0,16.12,60.33,30.23,118.66
2026-04-20,GLOBEX,3,LOW,24,0,4320.00,6.9265,1.1137,1.1258,2.6486,0.2050,-0.8634,3.1160,5,26646.50,26649.75,26629.05,26581.17,1,0,0,1,0,17.45,-3.25,32.91,-8.50
2026-06-05,GLOBEX,3,LOW,24,1,43.67,16.8392,12.2849,-0.4695,-0.4529,1.8511,2.1875,3.1162,5,29711.00,29765.25,29693.61,29645.91,1,1,0,0,0,17.39,65.09,32.78,128.18
2026-05-04,GLOBEX,5,LOW,24,1,4320.00,11.9973,3.8755,-0.4695,2.6486,1.0470,-0.1091,3.1170,5,27755.75,27793.25,27741.13,27701.04,1,1,0,0,0,14.62,54.71,27.23,107.42
2026-06-01,GLOBEX,5,LOW,24,0,4320.00,2.4619,3.8441,1.1258,2.6486,-0.5364,-0.1177,3.1203,5,30350.00,30384.50,30332.93,30286.10,1,0,0,1,0,17.07,-34.50,32.14,-71.00
2026-05-12,GLOBEX,5,LOW,24,0,4320.00,3.8489,3.0040,1.1258,2.6486,-0.3061,-0.3472,3.1211,5,28753.50,28785.75,28738.51,28697.38,0,0,1,1,0,-32.25,-32.25,-66.50,-66.50
2026-03-23,GLOBEX,5,LOW,24,0,2921.08,7.1389,4.7305,1.1258,1.6340,0.2403,0.1244,3.1244,5,23930.00,23949.75,23912.11,23863.02,1,1,0,0,0,17.89,66.98,33.79,131.97
2026-03-31,RTH,3,LOW,24,1,4320.00,5.4822,7.8749,-0.4695,2.6486,-0.0348,0.9831,3.1273,5,23449.00,23504.00,23431.05,23381.83,1,1,0,0,0,17.95,67.17,33.89,132.34
2026-02-22,GLOBEX,5,LOW,24,0,62.42,14.6358,7.7744,1.1258,-0.4393,1.4852,0.9557,3.1273,5,24828.25,24835.25,24809.08,24756.49,0,0,1,1,0,-7.00,-7.00,-16.00,-16.00
2025-12-18,GLOBEX,3,HIGH,24,0,0.92,3.5074,14.7133,1.1258,-0.4839,-0.3628,2.8507,3.1298,5,25018.25,24991.50,25035.72,25083.63,1,1,0,0,0,17.47,65.38,32.93,128.75
2026-02-03,RTH,5,HIGH,24,0,769.42,11.0233,8.1247,1.1258,0.0735,0.8853,1.0513,3.1359,5,25382.75,25362.00,25397.05,25436.28,1,1,0,0,0,14.30,53.53,26.60,105.05
2026-06-01,RTH,3,HIGH,24,2,4320.00,6.0927,9.4838,-1.0013,2.6486,0.0665,1.4225,3.1363,5,30479.50,30462.00,30496.57,30543.40,1,1,0,0,0,17.07,63.90,32.14,125.81
2026-03-03,GLOBEX,3,LOW,24,0,36.92,11.4078,9.8379,1.1258,-0.4578,0.9492,1.5192,3.1363,5,24574.50,24589.75,24554.91,24501.18,0,0,1,1,0,-15.25,-15.25,-32.50,-32.50
2026-04-28,RTH,5,LOW,24,2,4320.00,10.3937,6.8871,-1.0013,2.6486,0.7808,0.7133,3.1414,5,27284.50,27316.50,27268.03,27222.84,1,1,0,0,0,16.47,61.66,30.94,121.31
2026-05-15,GLOBEX,5,LOW,24,0,16.00,15.6058,7.3774,1.1258,-0.4729,1.6463,0.8472,3.1463,5,29507.50,29537.00,29491.72,29448.42,1,1,0,0,0,15.78,59.08,29.57,116.16
2026-04-30,GLOBEX,3,HIGH,24,0,4320.00,2.7741,3.7543,1.1258,2.6486,-0.4846,-0.1423,3.1476,5,27570.25,27555.75,27585.19,27626.16,1,0,0,1,0,14.94,-14.50,27.87,-31.00
2026-05-07,GLOBEX,5,HIGH,24,0,4320.00,3.8293,3.1153,1.1258,2.6486,-0.3093,-0.3168,3.1483,5,28724.50,28719.25,28738.93,28778.53,0,0,1,1,0,-5.25,-5.25,-12.50,-12.50
2026-04-05,RTH,5,HIGH,24,0,4320.00,4.7218,2.5827,1.1258,2.6486,-0.1611,-0.4622,3.1510,5,24293.75,24253.00,24312.08,24362.38,1,0,0,1,0,18.33,-40.75,34.67,-83.50
2026-05-19,RTH,5,LOW,24,0,147.25,13.1057,8.5750,1.1258,-0.3778,1.2311,1.1743,3.1534,5,28736.75,28829.25,28719.97,28673.94,1,1,0,0,0,16.78,62.81,31.56,123.63
2026-06-01,GLOBEX,5,LOW,24,0,4320.00,4.0507,3.0011,1.1258,2.6486,-0.2726,-0.3479,3.1539,5,30534.25,30547.50,30517.18,30470.35,0,0,1,1,0,-13.25,-13.25,-28.50,-28.50
2026-07-14,GLOBEX,5,HIGH,24,0,124.00,10.0194,10.5174,1.1258,-0.3946,0.7186,1.7048,3.1545,5,29484.50,29459.75,29507.49,29570.55,1,1,0,0,0,22.99,86.05,43.98,170.10
2026-04-23,RTH,3,HIGH,24,1,4320.00,5.2930,8.0896,-0.4695,2.6486,-0.0663,1.0418,3.1546,5,26944.25,26919.25,26961.05,27007.13,1,1,0,0,0,16.80,62.88,31.60,123.77
2026-04-19,GLOBEX,5,HIGH,24,0,4124.52,5.0588,2.9106,1.1258,2.5068,-0.1052,-0.3727,3.1548,5,26688.50,26670.75,26705.95,26753.83,1,0,0,1,0,17.45,-17.75,32.91,-37.50
2026-06-09,GLOBEX,3,LOW,24,0,4320.00,2.3000,4.0850,1.1258,2.6486,-0.5633,-0.0519,3.1592,5,28523.50,28581.25,28504.18,28451.17,1,1,0,0,0,19.32,72.33,36.64,142.65
2026-05-14,GLOBEX,3,LOW,24,0,4320.00,2.9932,3.6652,1.1258,2.6486,-0.4482,-0.1666,3.1596,5,29552.00,29585.00,29536.30,29493.23,0,0,1,1,0,-33.00,-33.00,-68.00,-68.00
2025-11-19,GLOBEX,5,HIGH,24,0,869.65,17.6891,3.8973,1.1258,0.1462,1.9922,-0.1032,3.1610,5,25192.00,25160.00,25208.19,25252.62,0,0,1,1,0,-32.00,-32.00,-66.00,-66.00
2026-04-26,RTH,5,LOW,24,0,4320.00,4.7620,2.5957,1.1258,2.6486,-0.1544,-0.4587,3.1613,5,27392.75,27398.00,27375.72,27328.99,0,0,1,1,0,-5.25,-5.25,-12.50,-12.50
2026-07-28,RTH,5,HIGH,24,1,4320.00,9.7027,5.4367,-0.4695,2.6486,0.6660,0.3172,3.1623,5,28102.50,28067.75,28123.25,28180.17,1,0,0,1,0,20.75,-34.75,39.50,-71.50
2026-05-14,GLOBEX,3,LOW,24,0,4320.00,2.3183,4.0865,1.1258,2.6486,-0.5603,-0.0515,3.1626,5,29696.50,29704.75,29680.80,29637.73,1,0,0,1,0,15.70,-8.25,29.40,-18.50
2026-05-25,GLOBEX,5,LOW,24,0,4320.00,5.4391,2.1923,1.1258,2.6486,-0.0420,-0.5688,3.1635,5,29899.25,29950.00,29882.20,29835.41,0,0,1,1,0,-50.75,-50.75,-103.50,-103.50
2026-07-16,GLOBEX,3,HIGH,24,0,1389.92,10.5782,6.8510,1.1258,0.5235,0.8114,0.7035,3.1641,5,28951.75,28941.00,28974.03,29035.16,1,0,0,1,0,22.28,-10.75,42.56,-23.50
2026-02-16,RTH,5,LOW,24,1,4320.00,14.2823,2.6655,-0.4695,2.6486,1.4265,-0.4396,3.1660,5,24723.25,24745.50,24704.31,24652.36,1,0,0,1,0,18.94,-22.25,35.88,-46.50
2026-04-01,GLOBEX,5,HIGH,24,0,4320.00,4.0720,3.0424,1.1258,2.6486,-0.2690,-0.3367,3.1687,5,23996.75,23981.50,24014.93,24064.81,0,0,1,1,0,-15.25,-15.25,-32.50,-32.50
2025-11-20,GLOBEX,3,LOW,24,0,4320.00,4.2485,2.9469,1.1258,2.6486,-0.2397,-0.3628,3.1719,5,24073.75,24089.00,24057.56,24013.13,0,0,1,1,0,-15.25,-15.25,-32.50,-32.50
2026-06-23,GLOBEX,3,LOW,24,0,148.08,12.9853,8.7215,1.1258,-0.3772,1.2111,1.2143,3.1741,5,30286.00,30304.25,30261.05,30192.60,1,1,0,0,0,24.95,93.40,47.90,184.80
2026-05-28,GLOBEX,3,LOW,24,2,4320.00,14.7075,4.3846,-1.0013,2.6486,1.4971,0.0299,3.1743,5,30234.00,30244.00,30216.77,30169.50,1,0,0,1,0,17.23,-10.00,32.46,-22.00
2025-11-24,GLOBEX,5,HIGH,24,0,1591.83,6.1649,9.0454,1.1258,0.6700,0.0785,1.3028,3.1770,5,24538.50,24522.50,24557.37,24609.15,1,0,0,1,0,18.87,-16.00,35.75,-34.00
2026-06-07,GLOBEX,5,HIGH,24,0,482.08,7.5447,11.1610,1.1258,-0.1349,0.3076,1.8806,3.1791,5,29229.00,29187.00,29247.90,29299.76,0,0,1,1,0,-42.00,-42.00,-86.00,-86.00
2026-08-18,RTH,3,LOW,24,0,156.42,11.4680,9.6502,1.1258,-0.3711,0.9592,1.4680,3.1818,5,29619.00,29636.00,29598.65,29542.81,0,0,1,1,0,-17.00,-17.00,-36.00,-36.00
2026-04-24,RTH,3,HIGH,24,1,4320.00,7.9069,6.6117,-0.4695,2.6486,0.3678,0.6381,3.1850,5,27290.25,27247.00,27307.60,27355.20,1,1,0,0,0,17.35,64.95,32.70,127.89
2026-05-05,GLOBEX,5,HIGH,24,0,4320.00,1.8257,4.4711,1.1258,2.6486,-0.6421,0.0535,3.1858,5,28307.50,28297.75,28322.30,28362.90,1,1,0,0,0,14.80,55.40,27.60,108.80
2026-05-26,GLOBEX,3,HIGH,24,1,4320.00,13.6027,3.1558,-0.4695,2.6486,1.3136,-0.3057,3.1870,5,29854.75,29844.00,29871.63,29917.95,1,0,0,1,0,16.88,-10.75,31.77,-23.50
2026-05-19,RTH,3,LOW,24,0,147.08,13.1057,8.7002,1.1258,-0.3779,1.2311,1.2085,3.1875,5,28736.75,28829.25,28719.97,28673.94,1,1,0,0,0,16.78,62.81,31.56,123.63
2026-05-13,GLOBEX,3,HIGH,24,0,4320.00,3.4343,3.4991,1.1258,2.6486,-0.3749,-0.2119,3.1875,5,29558.25,29543.25,29573.73,29616.19,1,1,0,0,0,15.48,57.94,28.96,113.87
2026-08-05,RTH,5,HIGH,24,0,489.17,10.8670,9.1547,1.1258,-0.1298,0.8594,1.3326,3.1880,5,29979.50,29961.00,30002.81,30066.75,0,0,1,1,0,-18.50,-18.50,-39.00,-39.00
2026-05-14,GLOBEX,5,LOW,24,0,4320.00,5.6858,2.1330,1.1258,2.6486,-0.0010,-0.5850,3.1883,5,29582.25,29630.00,29566.55,29523.48,1,1,0,0,0,15.70,58.77,29.40,115.55
2026-03-24,RTH,5,HIGH,24,1,4320.00,9.1085,5.9125,-0.4695,2.6486,0.5673,0.4472,3.1936,5,24430.25,24391.00,24448.17,24497.32,0,0,1,1,0,-39.25,-39.25,-80.50,-80.50
2026-06-10,GLOBEX,3,LOW,24,0,688.17,11.5749,8.2313,1.1258,0.0146,0.9769,1.0804,3.1977,5,28710.00,28737.75,28688.17,28628.30,0,0,1,1,0,-27.75,-27.75,-57.50,-57.50
2026-02-06,RTH,3,HIGH,24,0,1889.45,9.8465,6.0975,1.1258,0.8858,0.6899,0.4977,3.1991,5,24911.75,24818.00,24928.56,24974.67,1,1,0,0,0,16.81,62.92,31.62,123.84
2026-09-03,RTH,3,HIGH,24,0,163.58,12.5215,9.0629,1.1258,-0.3659,1.1341,1.3076,3.2015,5,29345.00,29314.00,29358.13,29394.16,1,0,0,1,0,13.13,-31.00,24.27,-64.00
2026-04-23,GLOBEX,3,HIGH,24,0,4320.00,4.9846,2.6130,1.1258,2.6486,-0.1175,-0.4539,3.2029,5,26987.75,26974.75,27004.55,27050.63,0,0,1,1,0,-13.00,-13.00,-28.00,-28.00
2026-04-15,GLOBEX,5,HIGH,24,0,3918.63,5.9308,3.1050,1.1258,2.3575,0.0397,-0.3196,3.2034,5,26435.50,26418.75,26452.84,26500.42,1,0,0,1,0,17.34,-16.75,32.69,-35.50
2025-11-30,GLOBEX,3,LOW,24,0,1.17,7.0617,12.8257,1.1258,-0.4837,0.2274,2.3352,3.2047,5,25230.75,25240.75,25211.00,25156.82,1,0,0,1,0,19.75,-10.00,37.50,-22.00
