swing_width,type,pivot_date,pivot_session,touchVolZ,touchVolZBucket,breakVolZ,breakVolZBucket,confluenceCount,retest_date,retest_session,rxn_3,rxn_6,rxn_12,rxn_24
5,HIGH,2026-04-09,GLOBEX,-0.3705,NORMAL_LOW,-0.5774,NORMAL_LOW,2+,2026-04-09,RTH,28.5000,19.5000,37.7500,-11.5000
3,LOW,2025-11-26,GLOBEX,-0.3815,NORMAL_LOW,-0.5773,NORMAL_LOW,0,2025-11-26,GLOBEX,4.2500,8.2500,9.0000,15.7500
5,HIGH,2025-11-26,GLOBEX,-0.2858,NORMAL_LOW,-0.5773,NORMAL_LOW,0,2025-11-30,GLOBEX,4.0000,9.7500,8.5000,28.2500
3,HIGH,2025-12-28,GLOBEX,-0.0805,NORMAL_LOW,-0.5773,NORMAL_LOW,0,2025-12-29,GLOBEX,0.5000,4.2500,10.5000,20.7500
3,HIGH,2026-08-31,RTH,1.4405,HIGH,-0.5773,NORMAL_LOW,2+,2026-09-03,RTH,-54.7500,-50.2500,-78.7500,-109.0000
5,LOW,2026-01-26,RTH,0.0926,NORMAL_LOW,-0.5773,NORMAL_LOW,2+,2026-01-26,RTH,-4.2500,-15.2500,-19.2500,1.5000
5,LOW,2026-01-05,GLOBEX,-0.5175,NORMAL_LOW,-0.5773,NORMAL_LOW,2+,2026-01-05,GLOBEX,0.2500,2.7500,13.5000,17.0000
3,LOW,2026-07-16,GLOBEX,1.5939,HIGH,-0.5773,NORMAL_LOW,0,2026-07-16,GLOBEX,8.0000,0.0000,-10.7500,-8.5000
5,LOW,2026-04-02,GLOBEX,-0.2824,NORMAL_LOW,-0.5773,NORMAL_LOW,1,2026-04-02,GLOBEX,5.2500,7.7500,-8.2500,-15.7500
5,HIGH,2026-07-21,GLOBEX,-0.1476,NORMAL_LOW,-0.5773,NORMAL_LOW,1,2026-07-22,GLOBEX,-9.2500,-23.5000,-56.0000,-24.2500
3,HIGH,2026-08-20,RTH,1.0004,HIGH,-0.5772,NORMAL_LOW,2+,2026-08-20,GLOBEX,35.2500,40.2500,39.5000,41.0000
3,LOW,2026-08-06,RTH,-0.4020,NORMAL_LOW,-0.5772,NORMAL_LOW,1,2026-08-06,GLOBEX,-5.0000,17.0000,43.2500,53.5000
3,LOW,2026-07-09,GLOBEX,-0.5842,NORMAL_LOW,-0.5772,NORMAL_LOW,0,2026-07-09,GLOBEX,4.7500,-12.5000,-12.5000,2.0000
5,HIGH,2026-04-28,GLOBEX,14.6629,HIGH,-0.5772,NORMAL_LOW,2+,2026-04-29,GLOBEX,35.0000,85.0000,252.0000,119.2500
5,LOW,2026-04-28,GLOBEX,14.6629,HIGH,-0.5772,NORMAL_LOW,1,2026-04-28,GLOBEX,1.2500,-2.2500,-14.0000,-25.2500
5,LOW,2026-02-10,GLOBEX,-0.7885,NORMAL_LOW,-0.5772,NORMAL_LOW,0,2026-02-10,GLOBEX,1.7500,4.5000,5.7500,3.7500
5,LOW,2025-09-18,GLOBEX,-0.5988,NORMAL_LOW,-0.5772,NORMAL_LOW,0,2025-09-19,GLOBEX,0.2500,-9.7500,2.5000,16.5000
3,HIGH,2025-09-18,GLOBEX,-0.5826,NORMAL_LOW,-0.5772,NORMAL_LOW,1,2025-09-19,GLOBEX,-13.5000,-17.5000,-22.2500,-21.5000
3,HIGH,2026-04-24,RTH,0.0974,NORMAL_LOW,-0.5771,NORMAL_LOW,1,2026-04-26,GLOBEX,0.2500,-0.5000,-8.7500,-3.7500
3,HIGH,2026-06-30,GLOBEX,-0.1911,NORMAL_LOW,-0.5770,NORMAL_LOW,1,2026-06-30,GLOBEX,-8.5000,6.2500,12.0000,4.5000
3,LOW,2026-06-01,GLOBEX,0.0669,NORMAL_LOW,-0.5770,NORMAL_LOW,0,2026-06-01,GLOBEX,-3.5000,-9.5000,-10.5000,-24.2500
3,LOW,2026-07-07,RTH,-0.4834,NORMAL_LOW,-0.5770,NORMAL_LOW,1,2026-07-07,RTH,7.0000,-13.7500,-30.7500,-104.0000
3,HIGH,2026-02-20,RTH,1.8910,HIGH,-0.5770,NORMAL_LOW,2+,2026-02-20,RTH,-3.0000,7.2500,-20.0000,-22.5000
5,HIGH,2026-03-23,GLOBEX,-0.0240,NORMAL_LOW,-0.5770,NORMAL_LOW,1,2026-03-23,GLOBEX,-11.0000,30.5000,42.7500,84.2500
5,LOW,2026-08-27,GLOBEX,-0.2548,NORMAL_LOW,-0.5770,NORMAL_LOW,2+,2026-08-27,GLOBEX,-3.7500,-7.5000,-6.7500,-15.0000
5,LOW,2026-06-16,RTH,0.4054,NORMAL_LOW,-0.5770,NORMAL_LOW,1,2026-06-16,RTH,-24.7500,2.7500,-10.2500,5.7500
3,LOW,2026-07-10,RTH,-1.1347,NORMAL_LOW,-0.5770,NORMAL_LOW,1,2026-07-12,GLOBEX,-45.2500,-80.5000,-104.2500,-88.2500
5,LOW,2026-04-20,GLOBEX,1.3710,HIGH,-0.5770,NORMAL_LOW,0,2026-04-20,GLOBEX,-0.7500,-11.7500,-24.0000,-48.2500
3,HIGH,2026-07-15,GLOBEX,-0.3209,NORMAL_LOW,-0.5769,NORMAL_LOW,2+,2026-07-15,GLOBEX,7.0000,7.7500,8.7500,-37.7500
3,LOW,2026-08-17,GLOBEX,-0.2674,NORMAL_LOW,-0.5768,NORMAL_LOW,2+,2026-08-17,GLOBEX,-26.5000,-20.0000,-5.0000,-6.7500
5,HIGH,2026-08-17,GLOBEX,0.1803,NORMAL_LOW,-0.5768,NORMAL_LOW,0,2026-08-17,GLOBEX,8.7500,34.7500,58.2500,51.2500
3,HIGH,2026-04-10,GLOBEX,-0.3573,NORMAL_LOW,-0.5768,NORMAL_LOW,2+,2026-04-10,RTH,-34.2500,-29.0000,-45.2500,-60.2500
3,HIGH,2026-05-20,RTH,-0.3040,NORMAL_LOW,-0.5768,NORMAL_LOW,0,2026-05-20,RTH,-26.0000,-18.0000,-23.2500,-37.0000
3,HIGH,2026-08-26,GLOBEX,0.2693,NORMAL_LOW,-0.5768,NORMAL_LOW,2+,2026-08-26,GLOBEX,-27.5000,-32.5000,-24.2500,-27.2500
3,HIGH,2026-02-12,GLOBEX,-0.2267,NORMAL_LOW,-0.5768,NORMAL_LOW,2+,2026-02-25,RTH,-8.2500,-15.2500,-34.5000,5.0000
3,LOW,2026-07-15,GLOBEX,-0.2425,NORMAL_LOW,-0.5768,NORMAL_LOW,0,2026-07-16,GLOBEX,-6.2500,-22.5000,-39.2500,-53.2500
5,HIGH,2026-08-20,RTH,-0.1132,NORMAL_LOW,-0.5768,NORMAL_LOW,2+,2026-08-20,RTH,13.5000,12.2500,15.7500,0.2500
3,HIGH,2026-06-01,RTH,0.5509,HIGH,-0.5767,NORMAL_LOW,1,2026-06-01,GLOBEX,-3.7500,1.0000,7.5000,-18.2500
3,HIGH,2026-08-10,GLOBEX,-0.1916,NORMAL_LOW,-0.5767,NORMAL_LOW,1,2026-08-10,RTH,-16.0000,-52.2500,-19.7500,-101.2500
5,LOW,2026-05-26,GLOBEX,-0.1619,NORMAL_LOW,-0.5767,NORMAL_LOW,1,2026-05-26,GLOBEX,-1.7500,6.5000,2.7500,19.2500
5,HIGH,2026-07-15,GLOBEX,-0.2801,NORMAL_LOW,-0.5766,NORMAL_LOW,2+,2026-07-15,GLOBEX,-8.7500,-22.7500,-47.2500,-63.0000
5,LOW,2026-02-26,GLOBEX,0.0558,NORMAL_LOW,-0.5766,NORMAL_LOW,2+,2026-02-26,GLOBEX,1.5000,6.7500,3.2500,15.2500
3,HIGH,2026-05-07,GLOBEX,-0.7432,NORMAL_LOW,-0.5766,NORMAL_LOW,2+,2026-05-19,RTH,-10.0000,-2.2500,-2.2500,19.2500
3,HIGH,2026-07-21,GLOBEX,-0.5980,NORMAL_LOW,-0.5766,NORMAL_LOW,0,2026-07-21,GLOBEX,-3.0000,-8.7500,9.2500,6.2500
3,HIGH,2026-08-27,GLOBEX,-0.6397,NORMAL_LOW,-0.5766,NORMAL_LOW,0,2026-08-27,GLOBEX,13.2500,20.0000,17.0000,39.0000
3,HIGH,2026-08-18,RTH,-0.8562,NORMAL_LOW,-0.5766,NORMAL_LOW,0,2026-08-18,GLOBEX,5.7500,7.0000,12.0000,-10.0000
5,LOW,2026-07-26,GLOBEX,-0.1462,NORMAL_LOW,-0.5766,NORMAL_LOW,0,2026-07-26,GLOBEX,11.2500,22.7500,32.0000,21.5000
3,HIGH,2026-07-22,RTH,0.7124,HIGH,-0.5766,NORMAL_LOW,0,2026-07-22,RTH,18.7500,34.7500,36.2500,52.0000
3,HIGH,2026-01-23,GLOBEX,-0.4001,NORMAL_LOW,-0.5766,NORMAL_LOW,1,2026-01-23,GLOBEX,3.7500,3.0000,21.5000,51.5000
3,HIGH,2026-07-21,GLOBEX,-0.4050,NORMAL_LOW,-0.5765,NORMAL_LOW,1,2026-07-22,GLOBEX,2.2500,6.5000,6.2500,0.5000
3,HIGH,2026-08-13,GLOBEX,0.6821,HIGH,-0.5765,NORMAL_LOW,2+,2026-08-13,GLOBEX,11.7500,25.5000,27.2500,3.5000
3,LOW,2026-04-13,GLOBEX,0.7288,HIGH,-0.5765,NORMAL_LOW,1,2026-04-13,GLOBEX,-3.5000,-3.0000,2.7500,3.5000
3,HIGH,2025-12-23,GLOBEX,-0.0330,NORMAL_LOW,-0.5765,NORMAL_LOW,0,2025-12-23,GLOBEX,0.5000,-6.7500,-3.0000,-1.2500
3,HIGH,2025-12-31,RTH,-0.3798,NORMAL_LOW,-0.5765,NORMAL_LOW,1,2026-01-01,GLOBEX,-3.2500,-9.0000,-8.2500,-9.0000
3,HIGH,2026-08-17,GLOBEX,-0.4299,NORMAL_LOW,-0.5764,NORMAL_LOW,2+,2026-08-17,RTH,28.2500,20.0000,31.2500,4.2500
5,HIGH,2026-05-28,GLOBEX,-0.0247,NORMAL_LOW,-0.5764,NORMAL_LOW,1,2026-05-28,GLOBEX,-3.2500,-3.7500,-0.2500,-34.7500
3,HIGH,2026-02-10,RTH,-0.6946,NORMAL_LOW,-0.5764,NORMAL_LOW,1,2026-02-11,GLOBEX,22.5000,28.0000,-21.5000,-82.5000
5,LOW,2026-07-13,GLOBEX,-0.4087,NORMAL_LOW,-0.5763,NORMAL_LOW,2+,2026-07-13,GLOBEX,-10.7500,-15.0000,-34.7500,-27.7500
5,HIGH,2026-04-08,RTH,0.0345,NORMAL_LOW,-0.5763,NORMAL_LOW,0,2026-04-08,RTH,-8.2500,19.2500,21.0000,26.5000
5,LOW,2026-04-02,RTH,-0.4171,NORMAL_LOW,-0.5763,NORMAL_LOW,2+,2026-04-02,RTH,-28.2500,-1.7500,-6.5000,37.5000
3,HIGH,2026-09-02,GLOBEX,-0.6379,NORMAL_LOW,-0.5763,NORMAL_LOW,1,2026-09-02,GLOBEX,-9.7500,5.7500,-20.5000,-1.5000
5,HIGH,2026-02-11,GLOBEX,-0.0589,NORMAL_LOW,-0.5762,NORMAL_LOW,1,2026-02-11,GLOBEX,-3.7500,-1.5000,-23.2500,2.7500
5,LOW,2025-09-18,GLOBEX,-0.9543,NORMAL_LOW,-0.5762,NORMAL_LOW,0,2025-09-18,GLOBEX,4.0000,2.7500,0.2500,6.5000
3,LOW,2025-12-03,GLOBEX,-0.3669,NORMAL_LOW,-0.5762,NORMAL_LOW,2+,2025-12-03,GLOBEX,-5.5000,-5.0000,-18.2500,-7.0000
5,LOW,2026-08-24,GLOBEX,-0.6399,NORMAL_LOW,-0.5762,NORMAL_LOW,1,2026-08-24,GLOBEX,22.2500,-65.0000,-57.2500,-172.2500
3,LOW,2026-05-06,RTH,-0.2313,NORMAL_LOW,-0.5762,NORMAL_LOW,1,2026-05-07,RTH,3.0000,46.7500,-11.2500,29.0000
3,LOW,2026-03-10,GLOBEX,-0.1421,NORMAL_LOW,-0.5761,NORMAL_LOW,2+,2026-03-10,GLOBEX,3.7500,11.0000,17.0000,15.5000
5,HIGH,2026-07-24,GLOBEX,-0.6606,NORMAL_LOW,-0.5761,NORMAL_LOW,0,2026-07-24,GLOBEX,-5.2500,15.0000,4.5000,13.7500
5,LOW,2025-12-29,RTH,0.1491,NORMAL_LOW,-0.5761,NORMAL_LOW,1,2025-12-30,RTH,10.2500,45.7500,60.5000,40.7500
3,HIGH,2026-03-10,GLOBEX,0.5932,HIGH,-0.5761,NORMAL_LOW,1,2026-03-10,RTH,42.5000,36.7500,66.2500,53.5000
5,LOW,2026-06-22,RTH,0.9765,HIGH,-0.5760,NORMAL_LOW,2+,2026-06-22,RTH,-44.7500,-77.5000,-50.7500,-122.2500
5,HIGH,2026-01-13,GLOBEX,-0.6062,NORMAL_LOW,-0.5760,NORMAL_LOW,1,2026-01-13,GLOBEX,0.5000,6.5000,6.7500,2.0000
5,LOW,2026-04-16,GLOBEX,0.2047,NORMAL_LOW,-0.5760,NORMAL_LOW,2+,2026-04-16,GLOBEX,-0.5000,3.5000,3.2500,-1.0000
3,HIGH,2026-07-20,GLOBEX,-0.4200,NORMAL_LOW,-0.5760,NORMAL_LOW,1,2026-07-20,GLOBEX,-3.7500,-1.0000,-2.7500,-8.2500
3,HIGH,2025-12-30,GLOBEX,0.6181,HIGH,-0.5760,NORMAL_LOW,1,2025-12-30,GLOBEX,-2.7500,-3.0000,-5.7500,-2.7500
3,HIGH,2026-07-03,GLOBEX,-0.9604,NORMAL_LOW,-0.5759,NORMAL_LOW,1,2026-07-05,GLOBEX,-7.0000,-13.0000,-10.0000,7.5000
5,LOW,2026-08-24,GLOBEX,-0.5552,NORMAL_LOW,-0.5759,NORMAL_LOW,0,2026-08-24,GLOBEX,-18.0000,-20.2500,-16.0000,12.7500
5,HIGH,2025-09-17,GLOBEX,-0.0531,NORMAL_LOW,-0.5759,NORMAL_LOW,2+,2025-09-17,GLOBEX,-2.5000,-4.0000,-4.5000,-2.2500
5,HIGH,2026-03-30,GLOBEX,-0.3363,NORMAL_LOW,-0.5758,NORMAL_LOW,1,2026-03-31,RTH,-30.2500,-57.5000,-81.5000,-41.0000
3,LOW,2026-06-02,GLOBEX,-0.2666,NORMAL_LOW,-0.5758,NORMAL_LOW,2+,2026-06-02,GLOBEX,-1.5000,-2.7500,-32.7500,18.2500
5,HIGH,2026-02-10,GLOBEX,0.7384,HIGH,-0.5758,NORMAL_LOW,2+,2026-02-10,GLOBEX,-5.0000,-1.5000,2.0000,-9.5000
3,HIGH,2026-02-09,RTH,-0.6556,NORMAL_LOW,-0.5758,NORMAL_LOW,1,2026-02-09,RTH,31.5000,20.5000,36.7500,15.7500
5,LOW,2026-06-02,GLOBEX,-0.3140,NORMAL_LOW,-0.5758,NORMAL_LOW,2+,2026-06-02,GLOBEX,1.7500,-1.2500,13.2500,45.0000
5,HIGH,2026-05-26,RTH,0.3482,NORMAL_LOW,-0.5758,NORMAL_LOW,0,2026-05-26,RTH,13.2500,11.2500,46.7500,21.2500
5,HIGH,2026-07-15,GLOBEX,-0.5905,NORMAL_LOW,-0.5758,NORMAL_LOW,2+,2026-07-15,GLOBEX,7.5000,19.2500,49.0000,19.0000
5,LOW,2026-09-08,GLOBEX,-0.3347,NORMAL_LOW,-0.5758,NORMAL_LOW,0,2026-09-08,GLOBEX,7.0000,3.5000,-2.0000,32.5000
3,HIGH,2026-08-28,RTH,0.2397,NORMAL_LOW,-0.5758,NORMAL_LOW,0,2026-08-30,GLOBEX,-7.7500,-5.5000,-13.5000,30.7500
3,LOW,2026-08-21,RTH,0.0472,NORMAL_LOW,-0.5757,NORMAL_LOW,2+,2026-08-21,RTH,-0.2500,21.0000,4.2500,26.7500
3,HIGH,2026-05-06,RTH,-0.5071,NORMAL_LOW,-0.5757,NORMAL_LOW,0,2026-06-09,RTH,43.2500,56.2500,59.5000,192.2500
5,HIGH,2025-12-04,GLOBEX,1.0439,HIGH,-0.5757,NORMAL_LOW,1,2025-12-05,GLOBEX,8.2500,2.0000,-10.5000,-76.0000
5,LOW,2026-08-27,GLOBEX,-0.5517,NORMAL_LOW,-0.5757,NORMAL_LOW,2+,2026-08-27,GLOBEX,-7.7500,-6.7500,-9.2500,-9.5000
3,HIGH,2026-04-27,GLOBEX,-0.2738,NORMAL_LOW,-0.5756,NORMAL_LOW,2+,2026-04-27,GLOBEX,3.2500,-1.7500,-9.7500,-20.7500
5,HIGH,2026-05-11,GLOBEX,-0.5787,NORMAL_LOW,-0.5756,NORMAL_LOW,1,2026-05-11,GLOBEX,5.7500,10.7500,3.2500,14.0000
3,LOW,2026-07-24,GLOBEX,0.4126,NORMAL_LOW,-0.5756,NORMAL_LOW,0,2026-07-27,RTH,21.5000,-27.0000,-50.7500,-226.7500
3,HIGH,2026-02-17,GLOBEX,-0.1447,NORMAL_LOW,-0.5756,NORMAL_LOW,2+,2026-02-20,GLOBEX,18.2500,4.7500,5.5000,-154.7500
5,LOW,2026-06-16,GLOBEX,0.0189,NORMAL_LOW,-0.5756,NORMAL_LOW,1,2026-06-16,GLOBEX,18.5000,24.7500,48.7500,-27.5000
3,LOW,2025-12-22,RTH,0.3385,NORMAL_LOW,-0.5756,NORMAL_LOW,0,2025-12-22,RTH,19.0000,17.5000,21.7500,20.2500
5,LOW,2026-07-21,GLOBEX,-0.8303,NORMAL_LOW,-0.5755,NORMAL_LOW,0,2026-07-21,GLOBEX,-13.5000,-17.5000,-1.7500,-24.5000
5,LOW,2026-06-16,GLOBEX,-0.4194,NORMAL_LOW,-0.5755,NORMAL_LOW,2+,2026-06-16,GLOBEX,-11.7500,15.5000,32.0000,-17.0000
3,LOW,2026-07-31,GLOBEX,-0.0635,NORMAL_LOW,-0.5755,NORMAL_LOW,2+,2026-07-31,GLOBEX,-35.7500,-25.7500,-68.5000,-46.7500
3,LOW,2026-08-17,GLOBEX,0.2796,NORMAL_LOW,-0.5755,NORMAL_LOW,2+,2026-08-17,GLOBEX,6.2500,19.0000,17.2500,12.2500
3,HIGH,2026-04-09,RTH,-0.5329,NORMAL_LOW,-0.5755,NORMAL_LOW,2+,2026-04-09,RTH,-15.7500,-18.7500,-2.0000,-23.2500
3,HIGH,2026-03-30,RTH,-0.7973,NORMAL_LOW,-0.5755,NORMAL_LOW,2+,2026-03-30,RTH,8.5000,35.0000,55.5000,12.7500
3,LOW,2025-12-22,GLOBEX,0.1119,NORMAL_LOW,-0.5754,NORMAL_LOW,0,2025-12-22,GLOBEX,-1.5000,-0.7500,0.7500,-2.5000
5,LOW,2026-04-17,GLOBEX,0.6402,HIGH,-0.5754,NORMAL_LOW,1,2026-04-17,GLOBEX,-0.7500,-4.2500,-1.2500,-27.0000
5,HIGH,2026-02-02,RTH,0.6015,HIGH,-0.5753,NORMAL_LOW,0,2026-02-02,RTH,12.7500,19.7500,-8.7500,-42.0000
3,LOW,2026-04-21,GLOBEX,1.1177,HIGH,-0.5753,NORMAL_LOW,2+,2026-04-22,GLOBEX,1.2500,-4.5000,-7.0000,-13.2500
3,HIGH,2026-06-03,GLOBEX,-0.4919,NORMAL_LOW,-0.5753,NORMAL_LOW,2+,2026-06-03,RTH,-14.2500,-12.5000,-6.2500,-26.5000
5,LOW,2026-07-15,GLOBEX,-0.8014,NORMAL_LOW,-0.5753,NORMAL_LOW,0,2026-07-15,GLOBEX,-17.2500,17.5000,7.7500,-32.2500
3,HIGH,2026-07-09,GLOBEX,-0.4297,NORMAL_LOW,-0.5753,NORMAL_LOW,2+,2026-07-10,GLOBEX,8.7500,-1.0000,-9.5000,0.5000
5,LOW,2026-05-04,GLOBEX,-0.4445,NORMAL_LOW,-0.5753,NORMAL_LOW,1,2026-05-05,GLOBEX,-0.7500,-1.7500,-4.7500,5.5000
3,HIGH,2026-05-04,GLOBEX,2.7857,HIGH,-0.5753,NORMAL_LOW,0,2026-05-04,GLOBEX,-8.5000,-12.0000,-9.2500,-10.5000
3,LOW,2026-07-14,GLOBEX,-0.8827,NORMAL_LOW,-0.5752,NORMAL_LOW,2+,2026-07-14,GLOBEX,-21.5000,-15.7500,-29.5000,15.2500
5,HIGH,2026-07-26,GLOBEX,0.1283,NORMAL_LOW,-0.5752,NORMAL_LOW,0,2026-07-26,GLOBEX,-25.0000,-25.0000,-15.7500,7.0000
5,LOW,2026-05-07,GLOBEX,0.0574,NORMAL_LOW,-0.5752,NORMAL_LOW,0,2026-05-07,RTH,11.5000,3.0000,81.7500,59.5000
3,HIGH,2025-12-23,GLOBEX,-0.3882,NORMAL_LOW,-0.5752,NORMAL_LOW,2+,2025-12-23,GLOBEX,6.7500,7.2500,13.7500,32.0000
5,LOW,2026-03-11,GLOBEX,-0.1036,NORMAL_LOW,-0.5752,NORMAL_LOW,1,2026-03-11,GLOBEX,-5.5000,-6.2500,-28.0000,-25.0000
3,LOW,2026-05-26,GLOBEX,-0.1619,NORMAL_LOW,-0.5752,NORMAL_LOW,1,2026-05-26,GLOBEX,-1.7500,6.5000,2.7500,19.2500
3,HIGH,2026-08-21,RTH,-0.5247,NORMAL_LOW,-0.5751,NORMAL_LOW,2+,2026-08-23,GLOBEX,0.2500,0.7500,-31.5000,-41.7500
3,HIGH,2026-09-09,RTH,0.3097,NORMAL_LOW,-0.5751,NORMAL_LOW,2+,2026-09-09,RTH,43.5000,68.2500,77.5000,61.7500
5,HIGH,2026-05-13,GLOBEX,3.7652,HIGH,-0.5751,NORMAL_LOW,0,2026-05-13,GLOBEX,7.5000,3.7500,6.2500,14.7500
5,LOW,2026-02-18,RTH,1.0704,HIGH,-0.5751,NORMAL_LOW,1,2026-02-18,RTH,-11.2500,11.7500,30.7500,62.2500
5,HIGH,2025-09-16,GLOBEX,-0.5271,NORMAL_LOW,-0.5751,NORMAL_LOW,2+,2025-09-17,GLOBEX,1.7500,-13.5000,-12.2500,-18.5000
3,LOW,2026-08-28,GLOBEX,3.7028,HIGH,-0.5750,NORMAL_LOW,2+,2026-08-28,GLOBEX,2.0000,11.7500,14.5000,17.2500
3,LOW,2026-07-23,GLOBEX,-0.0781,NORMAL_LOW,-0.5750,NORMAL_LOW,0,2026-07-23,GLOBEX,2.2500,9.0000,14.5000,17.7500
5,LOW,2025-12-22,GLOBEX,-0.2094,NORMAL_LOW,-0.5750,NORMAL_LOW,0,2025-12-22,GLOBEX,-2.5000,0.0000,3.5000,5.7500
3,HIGH,2026-08-20,GLOBEX,0.7192,HIGH,-0.5750,NORMAL_LOW,2+,2026-08-21,RTH,-7.7500,12.5000,62.5000,42.0000
3,LOW,2026-08-20,GLOBEX,0.7192,HIGH,-0.5750,NORMAL_LOW,2+,2026-08-20,GLOBEX,2.0000,0.5000,2.2500,8.0000
5,HIGH,2026-08-02,GLOBEX,-0.4134,NORMAL_LOW,-0.5749,NORMAL_LOW,1,2026-08-03,GLOBEX,17.7500,30.0000,24.7500,15.7500
5,LOW,2026-07-22,GLOBEX,0.3142,NORMAL_LOW,-0.5749,NORMAL_LOW,0,2026-07-22,GLOBEX,21.2500,28.7500,34.2500,14.2500
5,HIGH,2026-09-04,GLOBEX,-0.7128,NORMAL_LOW,-0.5749,NORMAL_LOW,1,2026-09-04,GLOBEX,19.5000,-8.5000,59.7500,20.2500
5,HIGH,2025-12-22,GLOBEX,-0.2914,NORMAL_LOW,-0.5749,NORMAL_LOW,0,2025-12-23,GLOBEX,8.7500,14.0000,13.0000,11.5000
3,LOW,2025-12-22,GLOBEX,-0.2291,NORMAL_LOW,-0.5749,NORMAL_LOW,2+,2025-12-22,GLOBEX,0.5000,-3.5000,-3.0000,-3.0000
3,LOW,2026-04-15,GLOBEX,-0.3671,NORMAL_LOW,-0.5749,NORMAL_LOW,0,2026-04-15,GLOBEX,6.0000,14.0000,23.7500,12.0000
3,HIGH,2026-04-01,GLOBEX,1.1691,HIGH,-0.5749,NORMAL_LOW,1,2026-04-01,GLOBEX,43.5000,94.2500,197.5000,246.0000
3,LOW,2025-11-27,GLOBEX,-0.5867,NORMAL_LOW,-0.5749,NORMAL_LOW,2+,2025-11-27,GLOBEX,0.0000,1.0000,1.2500,6.5000
5,HIGH,2026-07-20,GLOBEX,-0.2456,NORMAL_LOW,-0.5749,NORMAL_LOW,1,2026-07-20,GLOBEX,-9.5000,39.7500,41.7500,14.7500
5,HIGH,2026-06-01,RTH,0.3066,NORMAL_LOW,-0.5749,NORMAL_LOW,1,2026-06-01,GLOBEX,-13.2500,-14.0000,5.7500,17.2500
3,HIGH,2026-03-20,RTH,-0.4993,NORMAL_LOW,-0.5748,NORMAL_LOW,1,2026-03-20,RTH,-33.0000,-8.5000,32.5000,15.7500
3,HIGH,2026-08-30,GLOBEX,0.1862,NORMAL_LOW,-0.5748,NORMAL_LOW,0,2026-09-03,RTH,-5.5000,-3.5000,-43.0000,38.7500
3,LOW,2026-04-29,RTH,-0.1740,NORMAL_LOW,-0.5748,NORMAL_LOW,2+,2026-04-29,RTH,24.7500,43.2500,45.0000,33.0000
5,LOW,2026-04-21,GLOBEX,0.8831,HIGH,-0.5748,NORMAL_LOW,2+,2026-04-21,GLOBEX,3.7500,5.5000,11.5000,9.5000
5,LOW,2025-12-28,GLOBEX,0.6116,HIGH,-0.5748,NORMAL_LOW,0,2025-12-28,GLOBEX,4.2500,19.7500,24.5000,22.5000
3,LOW,2026-03-17,GLOBEX,-0.0982,NORMAL_LOW,-0.5748,NORMAL_LOW,2+,2026-03-17,GLOBEX,0.0000,7.0000,6.0000,13.0000
5,HIGH,2026-07-06,RTH,0.5521,HIGH,-0.5748,NORMAL_LOW,1,2026-07-06,RTH,-25.7500,-47.7500,-48.7500,-56.7500
3,LOW,2026-07-06,RTH,0.7423,HIGH,-0.5748,NORMAL_LOW,2+,2026-07-06,RTH,36.5000,-6.5000,50.2500,74.2500
3,LOW,2026-05-05,RTH,-0.2140,NORMAL_LOW,-0.5747,NORMAL_LOW,2+,2026-05-05,RTH,13.2500,9.0000,-5.2500,18.2500
3,HIGH,2026-08-20,RTH,-0.5730,NORMAL_LOW,-0.5747,NORMAL_LOW,2+,2026-08-20,RTH,-15.2500,-27.7500,-29.2500,-45.0000
3,HIGH,2026-01-19,GLOBEX,-0.8475,NORMAL_LOW,-0.5747,NORMAL_LOW,0,2026-01-19,RTH,-4.2500,-5.0000,20.2500,23.5000
3,LOW,2026-06-30,GLOBEX,-0.4267,NORMAL_LOW,-0.5746,NORMAL_LOW,2+,2026-06-30,GLOBEX,-11.0000,-6.2500,-5.2500,-9.0000
5,LOW,2026-07-21,GLOBEX,0.2368,NORMAL_LOW,-0.5746,NORMAL_LOW,0,2026-07-21,GLOBEX,15.0000,20.5000,43.2500,34.2500
3,LOW,2026-04-01,RTH,-0.8415,NORMAL_LOW,-0.5746,NORMAL_LOW,2+,2026-04-01,GLOBEX,-2.0000,-35.2500,-65.0000,-77.0000
3,HIGH,2026-02-09,RTH,0.0878,NORMAL_LOW,-0.5746,NORMAL_LOW,0,2026-02-09,RTH,-0.2500,-11.2500,-22.0000,2.0000
3,LOW,2025-09-16,GLOBEX,-0.5901,NORMAL_LOW,-0.5745,NORMAL_LOW,1,2025-09-16,GLOBEX,3.5000,3.0000,5.7500,2.0000
3,LOW,2026-06-17,GLOBEX,-0.5367,NORMAL_LOW,-0.5745,NORMAL_LOW,1,2026-06-17,GLOBEX,15.5000,0.5000,12.5000,12.5000
3,HIGH,2025-12-04,GLOBEX,-1.1574,NORMAL_LOW,-0.5745,NORMAL_LOW,1,2025-12-04,RTH,-21.2500,-23.0000,4.2500,38.5000
3,LOW,2025-11-04,GLOBEX,-0.7181,NORMAL_LOW,-0.5745,NORMAL_LOW,1,2025-11-04,GLOBEX,5.5000,50.2500,4.0000,-50.0000
3,HIGH,2026-07-27,GLOBEX,-0.3372,NORMAL_LOW,-0.5745,NORMAL_LOW,0,2026-07-27,GLOBEX,3.5000,26.2500,40.7500,31.7500
