date,session,swing_width,type,confluence_count,dormancy_hours,touch_vol_z,break_vol_z,z_conf,z_dorm,z_touch,z_break,composite_score,quintile,entry,stop,target_p50,target_p75,p50_hit,p75_hit,stop_hit_p50,stop_hit_p75,time_exit_p50,pnl_p50,pnl_p75,pnl_usd_p50,pnl_usd_p75
2026-06-02,GLOBEX,3,LOW,0,0.23,-0.1529,-0.9192,1.1119,-0.2304,-0.3814,-1.0589,-0.5587,3,30525.75,30526.75,30373.81,30251.97,0,0,1,1,0,-1.00,-1.00,-4.00,-4.00
2026-03-25,GLOBEX,5,HIGH,1,3.37,1.0782,-0.1555,-0.4851,-0.2262,0.3608,-0.2082,-0.5587,3,24505.00,24500.50,24660.12,24784.52,0,0,1,1,0,-4.50,-4.50,-11.00,-11.00
2026-09-02,RTH,3,LOW,0,0.30,-0.5975,-0.6786,1.1119,-0.2303,-0.6495,-0.7909,-0.5587,3,29131.25,29138.25,29009.61,28912.07,0,0,1,1,0,-7.00,-7.00,-16.00,-16.00
2026-01-22,GLOBEX,5,LOW,1,0.20,0.1051,0.3751,-0.4851,-0.2304,-0.2259,0.3828,-0.5587,3,25674.25,25684.50,25566.35,25479.82,0,0,1,1,0,-10.25,-10.25,-22.50,-22.50
2026-05-28,GLOBEX,3,HIGH,2,0.60,0.2340,0.7829,-1.0175,-0.2299,-0.1481,0.8369,-0.5586,3,30093.75,30066.00,30245.58,30367.34,0,0,1,1,0,-27.75,-27.75,-57.50,-57.50
2026-05-21,RTH,5,HIGH,2,12.30,1.6117,0.0231,-1.0175,-0.2142,0.6824,-0.0093,-0.5585,3,29317.50,29315.00,29470.26,29592.76,0,0,1,1,0,-2.50,-2.50,-7.00,-7.00
2026-03-06,GLOBEX,5,LOW,3,48.73,0.7448,0.6874,-1.2837,-0.1652,0.1598,0.7306,-0.5585,3,24760.75,24805.50,24597.07,24465.81,0,0,1,1,0,-44.75,-44.75,-91.50,-91.50
2026-01-09,GLOBEX,3,LOW,2,50.68,1.3138,0.1381,-1.0175,-0.1626,0.5028,0.1187,-0.5585,3,25929.75,25930.00,25818.09,25728.55,0,0,1,1,0,-0.25,-0.25,-2.50,-2.50
2025-12-22,GLOBEX,3,LOW,1,0.57,1.2554,-0.2478,-0.4851,-0.2299,0.4676,-0.3111,-0.5585,3,25700.25,25709.00,25575.06,25474.66,0,0,1,1,0,-8.75,-8.75,-19.50,-19.50
2026-01-27,GLOBEX,3,HIGH,1,0.15,1.6117,-0.4401,-0.4851,-0.2305,0.6824,-0.5252,-0.5584,3,25996.00,25994.75,26110.30,26201.96,0,0,1,1,0,-1.25,-1.25,-4.50,-4.50
2026-04-02,GLOBEX,3,LOW,1,0.40,-0.2847,0.5862,-0.4851,-0.2301,-0.4609,0.6179,-0.5583,3,23836.25,23840.00,23677.84,23550.80,0,0,1,1,0,-3.75,-3.75,-9.50,-9.50
2026-03-04,RTH,3,LOW,0,0.18,-0.6719,-0.6378,1.1119,-0.2304,-0.6943,-0.7454,-0.5583,3,25181.75,25183.50,25014.03,24879.54,0,0,1,1,0,-1.75,-1.75,-5.50,-5.50
2026-03-06,GLOBEX,3,LOW,1,0.13,1.1906,-0.2120,-0.4851,-0.2305,0.4285,-0.2711,-0.5583,3,25103.25,25103.75,24939.57,24808.31,0,0,1,1,0,-0.50,-0.50,-3.00,-3.00
2026-03-26,GLOBEX,3,HIGH,1,0.13,0.9037,-0.0566,-0.4851,-0.2305,0.2556,-0.0981,-0.5582,3,24131.50,24118.00,24286.62,24411.01,0,0,1,1,0,-13.50,-13.50,-29.00,-29.00
2026-06-09,GLOBEX,3,LOW,0,0.13,-0.5335,-0.7125,1.1119,-0.2305,-0.6108,-0.8286,-0.5580,3,29650.00,29653.00,29479.75,29343.22,0,0,1,1,0,-3.00,-3.00,-8.00,-8.00
2025-12-01,GLOBEX,5,HIGH,2,0.93,0.1167,0.8465,-1.0175,-0.2294,-0.2189,0.9078,-0.5580,3,25424.50,25422.75,25598.54,25738.11,0,0,1,1,0,-1.75,-1.75,-5.50,-5.50
2026-05-20,GLOBEX,3,HIGH,2,15.17,0.9965,0.3531,-1.0175,-0.2103,0.3115,0.3583,-0.5580,3,29130.50,29123.25,29281.05,29401.78,0,0,1,1,0,-7.25,-7.25,-16.50,-16.50
2026-07-31,RTH,5,HIGH,0,0.18,-0.6203,-0.6654,1.1119,-0.2304,-0.6632,-0.7762,-0.5579,3,28448.00,28445.50,28628.95,28774.06,0,0,1,1,0,-2.50,-2.50,-7.00,-7.00
2026-02-04,GLOBEX,3,LOW,2,3.38,1.0650,0.3304,-1.0175,-0.2261,0.3528,0.3330,-0.5579,3,25374.00,25374.25,25237.58,25128.17,0,0,1,1,0,-0.25,-0.25,-2.50,-2.50
2026-08-17,GLOBEX,3,LOW,0,0.18,-0.7494,-0.5954,1.1119,-0.2304,-0.7411,-0.6982,-0.5577,3,30052.75,30054.50,29869.19,29721.98,0,0,1,1,0,-1.75,-1.75,-5.50,-5.50
2026-05-05,GLOBEX,5,LOW,0,0.23,-0.3858,-0.7922,1.1119,-0.2304,-0.5218,-0.9174,-0.5577,3,27914.50,27928.00,27784.08,27679.50,0,0,1,1,0,-13.50,-13.50,-29.00,-29.00
2026-04-14,GLOBEX,5,HIGH,0,0.25,-0.6736,-0.6364,1.1119,-0.2303,-0.6953,-0.7439,-0.5577,3,26009.50,26005.50,26159.33,26279.49,0,0,1,1,0,-4.00,-4.00,-10.00,-10.00
2026-09-04,GLOBEX,3,LOW,0,0.13,-0.2263,-0.8784,1.1119,-0.2305,-0.4257,-1.0134,-0.5576,3,29484.50,29484.75,29370.02,29278.21,0,0,1,1,0,-0.25,-0.25,-2.50,-2.50
2025-12-23,GLOBEX,3,HIGH,0,0.23,-0.6407,-0.6542,1.1119,-0.2304,-0.6755,-0.7637,-0.5576,3,25818.50,25817.50,25937.28,26032.53,0,0,1,1,0,-1.00,-1.00,-4.00,-4.00
2026-03-09,RTH,3,HIGH,1,60.70,-0.3804,0.5659,-0.4851,-0.1491,-0.5186,0.5952,-0.5576,3,24725.50,24693.25,24885.12,25013.13,0,0,1,1,0,-32.25,-32.25,-66.50,-66.50
2026-05-04,GLOBEX,3,HIGH,3,1.55,3.0436,-0.4990,-1.2837,-0.2286,1.5456,-0.5909,-0.5575,3,27859.50,27858.75,27988.29,28091.57,0,0,1,1,0,-0.75,-0.75,-3.50,-3.50
2026-02-10,GLOBEX,3,LOW,2,1.67,0.2842,0.7554,-1.0175,-0.2284,-0.1179,0.8064,-0.5575,3,25339.25,25342.25,25183.94,25059.40,0,0,1,1,0,-3.00,-3.00,-8.00,-8.00
2025-12-29,RTH,3,LOW,1,0.18,0.3579,0.2394,-0.4851,-0.2304,-0.0734,0.2316,-0.5574,3,25703.00,25706.50,25592.63,25504.13,0,0,1,1,0,-3.50,-3.50,-9.00,-9.00
2026-05-22,GLOBEX,5,LOW,0,2.72,-0.5748,-0.6926,1.1119,-0.2270,-0.6358,-0.8065,-0.5573,3,29446.75,29452.50,29294.96,29173.24,0,0,1,1,0,-5.75,-5.75,-13.50,-13.50
2025-12-02,GLOBEX,5,HIGH,1,1.30,0.2367,0.3038,-0.4851,-0.2289,-0.1465,0.3033,-0.5573,3,25656.25,25656.00,25829.91,25969.17,0,0,1,1,0,-0.25,-0.25,-2.50,-2.50
2025-11-20,GLOBEX,5,LOW,1,0.27,0.2386,0.3040,-0.4851,-0.2303,-0.1454,0.3036,-0.5572,3,25158.00,25160.00,25015.30,24900.87,0,0,1,1,0,-2.00,-2.00,-6.00,-6.00
2026-08-27,GLOBEX,3,HIGH,0,0.13,-1.1959,-0.3530,1.1119,-0.2305,-1.0102,-0.4283,-0.5571,3,29656.25,29651.25,29806.34,29926.70,0,0,1,1,0,-5.00,-5.00,-12.00,-12.00
2025-12-19,GLOBEX,3,HIGH,1,0.30,0.7952,0.0029,-0.4851,-0.2303,0.1902,-0.0318,-0.5570,3,25306.25,25305.25,25440.26,25547.72,0,0,1,1,0,-1.00,-1.00,-4.00,-4.00
2025-11-25,GLOBEX,3,HIGH,2,0.18,1.0323,0.3528,-1.0175,-0.2304,0.3331,0.3579,-0.5569,3,24931.25,24931.00,25104.79,25243.96,0,0,1,1,0,-0.25,-0.25,-2.50,-2.50
2026-09-09,RTH,3,HIGH,1,200.38,0.7948,-0.2380,-0.4851,0.0385,0.1899,-0.3001,-0.5569,3,29478.75,29472.00,29588.70,29676.88,0,0,1,1,0,-6.75,-6.75,-15.50,-15.50
2026-03-26,GLOBEX,3,LOW,1,0.15,0.2581,0.2940,-0.4851,-0.2305,-0.1336,0.2924,-0.5569,3,24269.25,24282.75,24114.13,23989.74,0,0,1,1,0,-13.50,-13.50,-29.00,-29.00
2026-08-24,GLOBEX,3,LOW,0,0.98,-0.5552,-0.7007,1.1119,-0.2294,-0.6239,-0.8155,-0.5569,3,29168.50,29174.75,28994.59,28855.12,0,0,1,1,0,-6.25,-6.25,-14.50,-14.50
2026-07-13,RTH,5,LOW,0,0.77,-0.8901,-0.5190,1.1119,-0.2296,-0.8258,-0.6132,-0.5567,3,29468.75,29475.25,29267.20,29105.58,0,0,1,1,0,-6.50,-6.50,-15.00,-15.00
2025-10-23,GLOBEX,3,LOW,0,135.97,-0.6838,-0.7937,1.1119,-0.0481,-0.7015,-0.9191,-0.5567,3,25230.50,25236.75,25099.95,24995.25,0,0,1,1,0,-6.25,-6.25,-14.50,-14.50
2026-08-03,GLOBEX,3,HIGH,0,3.63,-0.1220,-0.9382,1.1119,-0.2258,-0.3628,-1.0800,-0.5567,3,28653.50,28648.75,28846.36,29001.01,0,0,1,1,0,-4.75,-4.75,-11.50,-11.50
2025-10-31,GLOBEX,3,HIGH,0,3.72,-0.6599,-0.6471,1.1119,-0.2257,-0.6871,-0.7558,-0.5567,3,26475.00,26471.50,26605.79,26710.68,0,0,1,1,0,-3.50,-3.50,-9.00,-9.00
2026-02-10,GLOBEX,5,LOW,0,3.52,-0.7885,-0.5772,1.1119,-0.2260,-0.7646,-0.6779,-0.5566,3,25268.00,25269.00,25112.69,24988.15,0,0,1,1,0,-1.00,-1.00,-4.00,-4.00
2026-05-22,GLOBEX,5,LOW,1,0.55,1.4354,-0.3434,-0.4851,-0.2299,0.5761,-0.4175,-0.5565,3,29574.25,29580.25,29422.46,29300.74,0,0,1,1,0,-6.00,-6.00,-14.00,-14.00
2026-06-09,GLOBEX,5,LOW,1,0.20,1.0215,-0.1189,-0.4851,-0.2304,0.3266,-0.1674,-0.5564,3,29586.25,29588.75,29416.00,29279.47,0,0,1,1,0,-2.50,-2.50,-7.00,-7.00
2026-08-12,GLOBEX,3,HIGH,0,0.13,-0.8738,-0.5268,1.1119,-0.2305,-0.8160,-0.6218,-0.5564,3,29836.25,29823.25,30037.02,30198.03,0,0,1,1,0,-13.00,-13.00,-28.00,-28.00
2025-12-17,GLOBEX,5,LOW,2,4.65,1.1107,0.3055,-1.0175,-0.2244,0.3804,0.3052,-0.5563,3,25257.50,25279.00,25105.91,24984.34,0,0,1,1,0,-21.50,-21.50,-45.00,-45.00
2026-06-29,RTH,3,HIGH,0,0.22,-0.6667,-0.6388,1.1119,-0.2304,-0.6912,-0.7466,-0.5562,3,30028.25,30024.75,30273.94,30470.96,0,0,1,1,0,-3.50,-3.50,-9.00,-9.00
2026-02-13,RTH,3,LOW,1,205.33,0.3812,-0.0195,-0.4851,0.0451,-0.0594,-0.0567,-0.5562,3,24938.50,24940.50,24774.05,24642.17,0,0,1,1,0,-2.00,-2.00,-6.00,-6.00
2025-11-13,GLOBEX,3,LOW,0,0.50,-0.5880,-0.6817,1.1119,-0.2300,-0.6437,-0.7944,-0.5562,3,25552.00,25562.00,25426.90,25326.59,0,0,1,1,0,-10.00,-10.00,-22.00,-22.00
2026-08-12,RTH,5,LOW,0,0.92,-0.3235,-0.8253,1.1119,-0.2294,-0.4843,-0.9543,-0.5561,3,29887.00,29890.25,29686.23,29525.22,0,0,1,1,0,-3.25,-3.25,-8.50,-8.50
2026-01-26,RTH,3,HIGH,2,1.18,1.0506,0.3424,-1.0175,-0.2291,0.3441,0.3464,-0.5561,3,25933.50,25932.25,26045.08,26134.57,0,0,1,1,0,-1.25,-1.25,-4.50,-4.50
2026-02-19,GLOBEX,3,LOW,3,0.23,1.9001,0.1228,-1.2837,-0.2304,0.8563,0.1017,-0.5561,3,24934.75,24942.00,24769.84,24637.59,0,0,1,1,0,-7.25,-7.25,-16.50,-16.50
2026-08-19,RTH,3,HIGH,2,0.13,1.9479,-0.1420,-1.0175,-0.2305,0.8851,-0.1932,-0.5561,3,29701.25,29684.75,29879.67,30022.75,0,0,1,1,0,-16.50,-16.50,-35.00,-35.00
2026-01-25,RTH,3,LOW,1,0.45,0.7825,0.0106,-0.4851,-0.2301,0.1825,-0.0233,-0.5560,3,25475.00,25562.50,25363.42,25273.93,0,0,1,1,0,-87.50,-87.50,-177.00,-177.00
2025-12-18,GLOBEX,3,HIGH,0,0.52,-0.7092,-0.6159,1.1119,-0.2300,-0.7168,-0.7211,-0.5559,3,25086.50,25086.00,25240.39,25363.81,0,0,1,1,0,-0.50,-0.50,-3.00,-3.00
2026-08-07,RTH,5,HIGH,0,0.20,-0.6577,-0.6434,1.1119,-0.2304,-0.6858,-0.7517,-0.5559,3,29827.25,29815.00,30034.32,30200.38,0,0,1,1,0,-12.25,-12.25,-26.50,-26.50
2025-12-05,GLOBEX,3,HIGH,1,0.77,1.5594,-0.4102,-0.4851,-0.2296,0.6509,-0.4919,-0.5558,3,25762.75,25736.75,25931.36,26066.57,0,0,1,1,0,-26.00,-26.00,-54.00,-54.00
2026-04-15,GLOBEX,3,HIGH,1,9.57,0.4200,0.1960,-0.4851,-0.2178,-0.0361,0.1833,-0.5557,3,25988.75,25985.50,26141.57,26264.13,0,0,1,1,0,-3.25,-3.25,-8.50,-8.50
2026-01-30,GLOBEX,3,HIGH,1,7.48,-0.0140,0.4335,-0.4851,-0.2206,-0.2977,0.4478,-0.5557,3,25843.00,25830.00,25967.49,26067.32,0,0,1,1,0,-13.00,-13.00,-28.00,-28.00
2026-05-01,GLOBEX,3,LOW,0,1.90,-0.6988,-0.6230,1.1119,-0.2281,-0.7105,-0.7290,-0.5557,3,27547.50,27550.00,27412.72,27304.63,0,0,1,1,0,-2.50,-2.50,-7.00,-7.00
2026-01-29,GLOBEX,3,LOW,0,0.15,-0.8128,-0.5592,1.1119,-0.2305,-0.7793,-0.6578,-0.5557,3,25864.50,25875.00,25748.11,25654.78,1,1,0,0,0,116.39,209.72,230.77,417.44
2026-03-11,RTH,5,HIGH,0,3.02,-0.4785,-0.7435,1.1119,-0.2266,-0.5777,-0.8631,-0.5556,3,24969.25,24965.25,25136.08,25269.86,0,0,1,1,0,-4.00,-4.00,-10.00,-10.00
2026-07-22,RTH,3,LOW,0,15.95,-0.6823,-0.6485,1.1119,-0.2093,-0.7006,-0.7574,-0.5553,3,29310.00,29315.50,29104.96,28940.53,0,0,1,1,0,-5.50,-5.50,-13.00,-13.00
2026-08-13,GLOBEX,5,HIGH,0,1.18,-0.3837,-0.7924,1.1119,-0.2291,-0.5205,-0.9176,-0.5553,3,30217.00,30216.75,30409.55,30563.96,0,0,1,1,0,-0.25,-0.25,-2.50,-2.50
2026-01-26,GLOBEX,3,HIGH,5,0.22,-0.0316,1.4080,-1.5498,-0.2304,-0.3083,1.5332,-0.5553,3,25695.00,25693.75,25806.58,25896.07,0,0,1,1,0,-1.25,-1.25,-4.50,-4.50
2026-02-19,GLOBEX,3,HIGH,2,0.90,1.5027,0.0990,-1.0175,-0.2295,0.6167,0.0753,-0.5550,3,24845.50,24843.00,25010.41,25142.66,0,0,1,1,0,-2.50,-2.50,-7.00,-7.00
2026-09-03,GLOBEX,3,LOW,0,0.12,-0.8327,-0.5478,1.1119,-0.2305,-0.7912,-0.6451,-0.5550,3,29229.50,29231.00,29113.77,29020.97,0,0,1,1,0,-1.50,-1.50,-5.00,-5.00
2025-12-03,RTH,3,LOW,6,2.35,1.4173,0.6898,-1.6259,-0.2275,0.5652,0.7333,-0.5549,3,25472.75,25477.75,25299.04,25159.74,0,0,1,1,0,-5.00,-5.00,-12.00,-12.00
2026-01-23,RTH,5,HIGH,1,168.38,0.4124,0.0093,-0.4851,-0.0045,-0.0406,-0.0247,-0.5549,3,25772.25,25763.50,25880.21,25966.78,0,0,1,1,0,-8.75,-8.75,-19.50,-19.50
2026-01-09,GLOBEX,3,LOW,1,23.48,0.9339,-0.0982,-0.4851,-0.1991,0.2738,-0.1445,-0.5549,3,25772.75,25782.75,25661.09,25571.55,1,0,0,1,0,111.66,-10.00,221.31,-22.00
2026-07-01,RTH,5,HIGH,1,32.67,-1.1251,1.0052,-0.4851,-0.1868,-0.9676,1.0846,-0.5549,3,30166.25,30161.75,30425.68,30633.73,0,0,1,1,0,-4.50,-4.50,-11.00,-11.00
2026-01-14,GLOBEX,3,HIGH,1,9.82,0.0193,0.4135,-0.4851,-0.2175,-0.2776,0.4255,-0.5547,3,25863.75,25861.50,25969.41,26054.15,0,0,1,1,0,-2.25,-2.25,-6.50,-6.50
2026-01-16,GLOBEX,5,LOW,1,0.47,1.0211,-0.1175,-0.4851,-0.2301,0.3264,-0.1659,-0.5547,3,25807.25,25810.00,25701.77,25617.18,0,0,1,1,0,-2.75,-2.75,-7.50,-7.50
2026-03-25,GLOBEX,5,HIGH,3,2.00,0.0468,1.1251,-1.2837,-0.2280,-0.2610,1.2182,-0.5545,3,24427.75,24426.25,24582.87,24707.27,0,0,1,1,0,-1.50,-1.50,-5.00,-5.00
2025-11-10,GLOBEX,3,HIGH,0,123.20,-0.6096,-0.8164,1.1119,-0.0652,-0.6568,-0.9444,-0.5545,3,25810.00,25808.00,25943.67,26050.86,0,0,1,1,0,-2.00,-2.00,-6.00,-6.00
2026-08-24,GLOBEX,5,LOW,0,1.32,-0.5615,-0.6954,1.1119,-0.2289,-0.6278,-0.8096,-0.5544,3,29034.75,29057.50,28860.84,28721.37,0,0,1,1,0,-22.75,-22.75,-47.50,-47.50
2026-09-01,GLOBEX,5,HIGH,1,142.88,0.4849,0.0013,-0.4851,-0.0388,0.0031,-0.0336,-0.5544,3,29186.25,29179.50,29316.84,29421.57,0,0,1,1,0,-6.75,-6.75,-15.50,-15.50
2026-07-31,RTH,3,HIGH,2,5.20,1.4257,0.1361,-1.0175,-0.2237,0.5703,0.1166,-0.5543,3,28509.25,28503.00,28690.20,28835.31,0,0,1,1,0,-6.25,-6.25,-14.50,-14.50
2026-05-15,RTH,3,LOW,2,7.52,0.3999,0.6886,-1.0175,-0.2206,-0.0481,0.7320,-0.5542,3,29333.25,29336.00,29194.17,29082.64,0,0,1,1,0,-2.75,-2.75,-7.50,-7.50
2026-04-30,GLOBEX,3,HIGH,0,0.28,-0.6297,-0.6572,1.1119,-0.2303,-0.6689,-0.7670,-0.5542,3,27643.00,27641.50,27774.60,27880.13,0,0,1,1,0,-1.50,-1.50,-5.00,-5.00
2026-04-14,GLOBEX,3,HIGH,0,0.20,-0.7403,-0.5971,1.1119,-0.2304,-0.7355,-0.7001,-0.5542,3,25586.25,25585.75,25736.08,25856.24,0,0,1,1,0,-0.50,-0.50,-3.00,-3.00
2025-11-14,RTH,3,HIGH,0,166.82,-0.8449,-0.7413,1.1119,-0.0066,-0.7986,-0.8608,-0.5541,3,25550.00,25520.75,25674.25,25773.89,0,0,1,1,0,-29.25,-29.25,-60.50,-60.50
2026-08-26,RTH,5,HIGH,0,31.88,-0.8147,-0.5948,1.1119,-0.1879,-0.7804,-0.6975,-0.5538,3,29362.00,29357.25,29523.90,29653.73,0,0,1,1,0,-4.75,-4.75,-11.50,-11.50
2025-12-19,RTH,3,HIGH,1,2.98,0.4645,0.1818,-0.4851,-0.2267,-0.0092,0.1674,-0.5536,3,25598.50,25597.50,25732.51,25839.97,0,0,1,1,0,-1.00,-1.00,-4.00,-4.00
2026-05-27,GLOBEX,3,HIGH,1,26.02,-0.8129,0.8455,-0.4851,-0.1957,-0.7793,0.9066,-0.5536,3,30043.25,30040.00,30193.04,30313.16,0,0,1,1,0,-3.25,-3.25,-8.50,-8.50
2025-12-02,GLOBEX,3,HIGH,3,0.28,0.8277,0.7054,-1.2837,-0.2303,0.2098,0.7507,-0.5535,3,25497.00,25495.75,25670.66,25809.92,0,0,1,1,0,-1.25,-1.25,-4.50,-4.50
2026-09-08,GLOBEX,5,LOW,1,0.93,0.5493,0.1385,-0.4851,-0.2294,0.0419,0.1192,-0.5535,3,29579.00,29583.75,29468.07,29379.11,0,0,1,1,0,-4.75,-4.75,-11.50,-11.50
2026-08-10,GLOBEX,5,HIGH,0,1.97,-0.7058,-0.6173,1.1119,-0.2280,-0.7147,-0.7226,-0.5534,3,29895.75,29887.75,30100.61,30264.89,0,0,1,1,0,-8.00,-8.00,-18.00,-18.00
2026-08-07,GLOBEX,3,LOW,0,0.37,-0.8102,-0.5588,1.1119,-0.2302,-0.7777,-0.6575,-0.5534,3,29625.00,29625.25,29417.93,29251.87,0,0,1,1,0,-0.25,-0.25,-2.50,-2.50
2025-12-19,GLOBEX,5,HIGH,4,0.73,-0.2623,1.4385,-1.4434,-0.2297,-0.4474,1.5672,-0.5533,3,25453.00,25450.50,25587.01,25694.47,0,0,1,1,0,-2.50,-2.50,-7.00,-7.00
2026-04-29,RTH,3,HIGH,0,0.12,-0.3480,-0.8085,1.1119,-0.2305,-0.4990,-0.9356,-0.5532,3,27295.25,27293.25,27434.77,27546.66,0,0,1,1,0,-2.00,-2.00,-6.00,-6.00
2026-05-28,RTH,5,LOW,0,0.18,-0.5089,-0.7214,1.1119,-0.2304,-0.5960,-0.8386,-0.5531,3,30292.75,30299.00,30140.92,30019.16,0,0,1,1,0,-6.25,-6.25,-14.50,-14.50
2026-01-12,GLOBEX,3,HIGH,4,3.30,1.8963,0.2672,-1.4434,-0.2262,0.8540,0.2626,-0.5531,3,25704.75,25700.50,25816.99,25906.99,0,0,1,1,0,-4.25,-4.25,-10.50,-10.50
2025-12-08,GLOBEX,3,HIGH,1,0.18,0.8847,-0.0418,-0.4851,-0.2304,0.2441,-0.0816,-0.5530,3,25805.25,25804.50,25969.15,26100.59,0,0,1,1,0,-0.75,-0.75,-3.50,-3.50
2026-07-14,GLOBEX,3,HIGH,1,0.20,0.1739,0.3429,-0.4851,-0.2304,-0.1844,0.3469,-0.5530,3,29532.75,29528.50,29735.31,29897.75,1,1,0,0,0,202.56,365.00,403.12,728.00
2026-09-01,GLOBEX,3,HIGH,1,0.12,0.1059,0.3798,-0.4851,-0.2305,-0.2254,0.3880,-0.5530,3,29504.50,29500.50,29635.09,29739.82,0,0,1,1,0,-4.00,-4.00,-10.00,-10.00
2026-05-20,GLOBEX,3,HIGH,0,0.22,-0.5295,-0.7102,1.1119,-0.2304,-0.6084,-0.8261,-0.5530,3,29102.00,29096.50,29252.55,29373.28,0,0,1,1,0,-5.50,-5.50,-13.00,-13.00
2026-03-18,RTH,5,LOW,1,0.58,1.5386,-0.3962,-0.4851,-0.2299,0.6384,-0.4763,-0.5530,3,24936.25,24946.25,24782.58,24659.34,0,0,1,1,0,-10.00,-10.00,-22.00,-22.00
2026-04-21,GLOBEX,3,HIGH,0,0.20,-0.4206,-0.7691,1.1119,-0.2304,-0.5428,-0.8917,-0.5530,3,26852.75,26850.00,27001.14,27120.14,0,0,1,1,0,-2.75,-2.75,-7.50,-7.50
2026-08-09,GLOBEX,3,HIGH,0,0.28,-0.5586,-0.6944,1.1119,-0.2303,-0.6260,-0.8085,-0.5528,3,29851.25,29851.00,30056.11,30220.39,0,0,1,1,0,-0.25,-0.25,-2.50,-2.50
2026-09-03,GLOBEX,3,HIGH,0,0.43,-0.0554,-0.9669,1.1119,-0.2301,-0.3226,-1.1120,-0.5528,3,29576.25,29568.00,29691.98,29784.78,0,0,1,1,0,-8.25,-8.25,-18.50,-18.50
2026-04-22,GLOBEX,3,LOW,0,0.17,-0.6808,-0.6281,1.1119,-0.2305,-0.6997,-0.7346,-0.5528,3,27088.00,27092.50,26940.60,26822.40,1,0,0,1,0,147.40,-4.50,292.80,-11.00
2026-01-30,RTH,3,LOW,2,7.75,0.9644,0.3842,-1.0175,-0.2203,0.2922,0.3929,-0.5527,3,25679.50,25686.00,25555.01,25455.18,0,0,1,1,0,-6.50,-6.50,-15.00,-15.00
2026-02-25,RTH,5,LOW,0,318.00,-1.0583,-0.8069,1.1119,0.1964,-0.9272,-0.9338,-0.5527,3,25338.50,25341.25,25162.82,25021.93,0,0,1,1,0,-2.75,-2.75,-7.50,-7.50
2026-07-10,RTH,3,HIGH,0,0.18,-0.5198,-0.7151,1.1119,-0.2304,-0.6026,-0.8315,-0.5527,3,30037.50,30034.00,30241.68,30405.42,0,0,1,1,0,-3.50,-3.50,-9.00,-9.00
2026-07-13,GLOBEX,3,LOW,1,89.18,0.3641,0.1330,-0.4851,-0.1109,-0.0697,0.1131,-0.5526,3,29627.25,29629.00,29425.70,29264.08,0,0,1,1,0,-1.75,-1.75,-5.50,-5.50
2026-02-19,GLOBEX,3,LOW,3,3.57,1.8900,0.1273,-1.2837,-0.2259,0.8502,0.1068,-0.5526,3,24944.00,24947.00,24779.09,24646.84,0,0,1,1,0,-3.00,-3.00,-8.00,-8.00
2026-04-30,GLOBEX,3,HIGH,3,12.68,2.0091,0.0519,-1.2837,-0.2136,0.9220,0.0228,-0.5525,3,27502.25,27494.25,27633.85,27739.38,0,0,1,1,0,-8.00,-8.00,-18.00,-18.00
2026-08-18,GLOBEX,3,HIGH,0,1.40,-0.7305,-0.6024,1.1119,-0.2288,-0.7296,-0.7060,-0.5525,3,29583.00,29582.50,29762.34,29906.17,0,0,1,1,0,-0.50,-0.50,-3.00,-3.00
2025-09-16,GLOBEX,5,HIGH,0,0.35,-0.6533,-0.6429,1.1119,-0.2302,-0.6831,-0.7511,-0.5525,3,24376.75,24375.00,24471.58,24547.63,0,0,1,1,0,-1.75,-1.75,-5.50,-5.50
2026-01-27,RTH,5,HIGH,2,4.92,1.1820,0.2701,-1.0175,-0.2241,0.4233,0.2658,-0.5525,3,25993.75,25983.75,26108.05,26199.71,1,1,0,0,0,114.30,205.96,226.60,409.92
2026-01-26,GLOBEX,5,LOW,0,3.27,-0.4337,-0.7652,1.1119,-0.2263,-0.5507,-0.8873,-0.5524,3,25877.50,25880.50,25765.92,25676.43,0,0,1,1,0,-3.00,-3.00,-8.00,-8.00
2025-10-31,GLOBEX,5,HIGH,0,8.42,-0.6883,-0.6335,1.1119,-0.2194,-0.7042,-0.7407,-0.5523,3,26489.00,26479.00,26619.79,26724.68,0,0,1,1,0,-10.00,-10.00,-22.00,-22.00
2026-01-28,RTH,3,HIGH,1,0.50,0.6507,0.0852,-0.4851,-0.2300,0.1030,0.0598,-0.5523,3,26164.25,26160.00,26279.09,26371.18,0,0,1,1,0,-4.25,-4.25,-10.50,-10.50
2026-07-15,GLOBEX,5,LOW,0,106.18,-0.6882,-0.7514,1.1119,-0.0881,-0.7041,-0.8720,-0.5522,3,30027.50,30027.75,29830.29,29672.14,0,0,1,1,0,-0.25,-0.25,-2.50,-2.50
2026-09-01,GLOBEX,3,HIGH,0,0.17,-0.4563,-0.7490,1.1119,-0.2305,-0.5643,-0.8693,-0.5522,3,29133.75,29133.50,29264.34,29369.07,0,0,1,1,0,-0.25,-0.25,-2.50,-2.50
2026-04-20,RTH,3,HIGH,0,0.28,-0.4870,-0.7325,1.1119,-0.2303,-0.5828,-0.8509,-0.5521,3,26727.50,26727.00,26881.30,27004.63,0,0,1,1,0,-0.50,-0.50,-3.00,-3.00
